Parameters;Precisao;Revocacao;F1-Score;Tempo
Church_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6292;0.9968;0.7642;0.0050
Church_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6266;0.9969;0.7624;0.0048
Church_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6255;0.9970;0.7618;0.0049
Church_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9037;0.9922;0.9450;0.0077
Church_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9594;0.9863;0.9726;0.0107
Church_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9773;0.9745;0.9759;0.0166
Church_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9841;0.9617;0.9728;0.0228
Church_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9867;0.9502;0.9681;0.0290
Church_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9883;0.9399;0.9635;0.0352
Church_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9892;0.9291;0.9582;0.0468
Church_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9899;0.9187;0.9530;0.0491
Church_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9906;0.9093;0.9482;0.0531
Church_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9910;0.9011;0.9438;0.0588
Church_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9916;0.8904;0.9383;0.0717
Church_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9935;0.7932;0.8821;0.1289
Church_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9943;0.6995;0.8212;0.1886
Church_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9948;0.6004;0.7488;0.2482
Church_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9955;0.4939;0.6602;0.3227
Church_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9954;0.3908;0.5611;0.3921
Church_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9950;0.2905;0.4497;0.4416
Church_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9957;0.1928;0.3229;0.4861
Church_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9950;0.0970;0.1767;0.5266
Church_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6189;0.9982;0.7597;0.0043
Church_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6191;0.9983;0.7600;0.0038
Church_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6191;0.9983;0.7599;0.0043
Church_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8721;0.9926;0.9248;0.0070
Church_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9642;0.9849;0.9742;0.0104
Church_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9799;0.9716;0.9756;0.0164
Church_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9840;0.9604;0.9720;0.0223
Church_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9866;0.9489;0.9673;0.0283
Church_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9877;0.9375;0.9619;0.0344
Church_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9883;0.9280;0.9572;0.0443
Church_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9889;0.9176;0.9519;0.0477
Church_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9895;0.9081;0.9470;0.0541
Church_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9900;0.8994;0.9425;0.0592
Church_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9904;0.8912;0.9382;0.0699
Church_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9933;0.7916;0.8810;0.1280
Church_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9941;0.6949;0.8180;0.1883
Church_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9946;0.5958;0.7451;0.2477
Church_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9948;0.4941;0.6601;0.2974
Church_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9953;0.3920;0.5623;0.3697
Church_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9954;0.2952;0.4550;0.4157
Church_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9955;0.2000;0.3326;0.4550
Church_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9955;0.0970;0.1764;0.4933
Church_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5361;0.9974;0.6966;0.0049
Church_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5325;0.9976;0.6939;0.0046
Church_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5339;0.9975;0.6950;0.0049
Church_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.7674;0.9928;0.8629;0.0073
Church_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9487;0.9859;0.9669;0.0107
Church_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9728;0.9750;0.9739;0.0166
Church_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9801;0.9647;0.9723;0.0224
Church_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9844;0.9524;0.9681;0.0284
