Parameters;Precisao;Revocacao;F1-Score;Tempo
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9665;0.9193;0.9423;0.7832
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9659;0.9230;0.9440;0.9431
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9660;0.9230;0.9440;0.9998
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9659;0.9235;0.9442;1.0444
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9659;0.9233;0.9441;1.0684
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9661;0.9230;0.9440;1.1226
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9675;0.9217;0.9441;1.1920
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9702;0.9155;0.9421;1.2667
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9730;0.9050;0.9378;1.3755
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9771;0.8990;0.9364;1.4793
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9797;0.8900;0.9327;1.6293
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9820;0.8798;0.9281;1.8012
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9830;0.8695;0.9228;1.9645
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9840;0.8612;0.9186;2.1361
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9887;0.7628;0.8611;3.8099
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9894;0.6485;0.7834;5.4697
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9891;0.5497;0.7067;7.1283
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9878;0.4487;0.6172;8.6117
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9865;0.3553;0.5224;10.0867
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9840;0.2700;0.4237;11.5137
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9814;0.1775;0.3006;12.8952
Mining_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9761;0.0875;0.1606;14.2892
