Parameters;Precisao;Revocacao;F1-Score;Tempo
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8964;0.9290;0.9124;0.6823
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8933;0.9347;0.9135;0.8771
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8931;0.9347;0.9134;0.9284
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8930;0.9353;0.9137;0.9872
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8930;0.9350;0.9135;1.0041
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8968;0.9305;0.9133;1.0442
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9011;0.9255;0.9131;1.1449
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9070;0.9203;0.9136;1.2839
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9134;0.9140;0.9137;1.3592
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9188;0.9048;0.9117;1.5318
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9244;0.8972;0.9106;1.6716
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9304;0.8908;0.9102;1.8214
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9362;0.8785;0.9065;1.9919
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9409;0.8678;0.9029;2.1277
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9653;0.7702;0.8568;3.8370
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9768;0.6670;0.7927;5.4571
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9846;0.5607;0.7145;7.1396
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9889;0.4602;0.6281;8.6220
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9921;0.3513;0.5188;10.0219
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9939;0.2492;0.3985;11.5206
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9955;0.1643;0.2820;12.9149
Bankruptcy_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9986;0.0712;0.1330;14.2851
