Parameters;Precisao;Revocacao;F1-Score;Tempo
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9588;0.9245;0.9413;0.6891
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9570;0.9303;0.9434;0.9121
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9566;0.9305;0.9434;0.9276
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9566;0.9313;0.9437;0.9671
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9565;0.9307;0.9434;0.9832
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9572;0.9295;0.9431;1.0316
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9599;0.9263;0.9428;1.1354
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9640;0.9193;0.9411;1.2118
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9678;0.9097;0.9379;1.3746
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9704;0.9038;0.9359;1.5337
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9738;0.8940;0.9322;1.7416
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9761;0.8882;0.9301;1.9119
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9773;0.8828;0.9276;2.1143
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9782;0.8772;0.9250;2.2413
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9906;0.7917;0.8801;3.7723
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9953;0.6795;0.8076;5.4393
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9969;0.5680;0.7237;7.0342
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9982;0.4690;0.6382;8.5747
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9990;0.3957;0.5669;10.0639
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9991;0.3063;0.4688;11.5680
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9995;0.2052;0.3406;12.9356
Grocery_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9997;0.0780;0.1447;14.4045
