Parameters;Precisao;Revocacao;F1-Score;Tempo
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8775;0.9115;0.8941;0.8400
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8703;0.9215;0.8952;1.0706
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8708;0.9213;0.8953;1.1013
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8706;0.9213;0.8952;1.1338
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8707;0.9215;0.8953;1.1481
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8704;0.9205;0.8947;1.1946
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8733;0.9177;0.8949;1.2371
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8800;0.9105;0.8950;1.4164
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8868;0.9042;0.8954;1.5507
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8929;0.9000;0.8964;1.6980
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8977;0.8940;0.8958;1.8555
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9022;0.8880;0.8951;2.0146
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9066;0.8825;0.8944;2.1723
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9109;0.8752;0.8927;2.3347
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9488;0.7792;0.8557;3.9371
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9712;0.6685;0.7919;5.4855
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9833;0.5657;0.7183;7.0701
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9890;0.4778;0.6443;8.6652
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9924;0.3962;0.5664;10.1929
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9947;0.3100;0.4727;11.6257
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9969;0.1998;0.3328;13.0502
Plant_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9978;0.0922;0.1689;14.4455
