Parameters;Precisao;Revocacao;F1-Score;Tempo
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9007;0.8980;0.8993;0.7491
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8992;0.9020;0.9006;0.9006
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8990;0.9032;0.9011;0.9916
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8989;0.9030;0.9010;1.0528
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8989;0.9030;0.9009;1.0652
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9005;0.9015;0.9010;1.1297
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9045;0.8978;0.9011;1.2320
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9081;0.8950;0.9015;1.3213
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9140;0.8845;0.8990;1.4230
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9189;0.8718;0.8947;1.5863
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9246;0.8650;0.8938;1.7268
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9312;0.8540;0.8909;1.8633
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9363;0.8433;0.8873;1.9983
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9420;0.8307;0.8829;2.2589
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9590;0.7240;0.8251;3.8267
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9684;0.6300;0.7634;5.3601
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9727;0.5112;0.6702;6.9292
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9765;0.4068;0.5743;8.4227
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9806;0.3150;0.4769;9.9735
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9857;0.2198;0.3594;11.6619
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9918;0.1200;0.2141;13.0394
Court_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9987;0.0387;0.0746;14.2984
