Parameters;Precisao;Revocacao;F1-Score;Tempo
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9874;0.9008;0.9421;0.7597
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9871;0.9083;0.9460;0.9486
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9872;0.9077;0.9458;0.9918
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9872;0.9073;0.9455;1.0004
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9872;0.9075;0.9457;1.0198
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9872;0.9073;0.9455;1.0622
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9877;0.9038;0.9439;1.1361
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9894;0.8988;0.9419;1.2356
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9916;0.8932;0.9399;1.3639
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9928;0.8860;0.9364;1.5645
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9936;0.8782;0.9323;1.7449
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9942;0.8700;0.9280;1.9530
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9955;0.8648;0.9255;2.1258
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9960;0.8555;0.9204;2.2375
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9983;0.7625;0.8646;3.8577
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9990;0.6685;0.8010;5.4647
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9991;0.5785;0.7327;6.9771
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9991;0.4740;0.6429;8.6066
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9989;0.3728;0.5429;10.0679
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9992;0.2682;0.4229;11.4911
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9990;0.1752;0.2982;12.9407
Toy_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9988;0.0795;0.1473;14.3259
