Parameters;Precisao;Revocacao;F1-Score;Tempo
People_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5196;0.9986;0.6833;0.0053
People_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5197;0.9987;0.6834;0.0046
People_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5196;0.9987;0.6833;0.0046
People_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.5926;0.9934;0.7419;0.0075
People_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.6117;0.9883;0.7553;0.0105
People_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.6391;0.9768;0.7722;0.0165
People_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.6555;0.9689;0.7814;0.0231
People_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.6752;0.9588;0.7919;0.0300
People_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.6950;0.9481;0.8015;0.0342
People_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.7141;0.9366;0.8098;0.0443
People_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.7275;0.9268;0.8145;0.0467
People_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.7391;0.9163;0.8175;0.0540
People_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.7506;0.9048;0.8199;0.0595
People_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.7617;0.8929;0.8214;0.0706
People_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.8317;0.7763;0.8025;0.1249
People_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.8643;0.6739;0.7568;0.1920
People_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.8850;0.5717;0.6943;0.2425
People_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.8969;0.4741;0.6200;0.2968
People_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9049;0.3809;0.5360;0.3640
People_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9131;0.2870;0.4366;0.4113
People_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9165;0.1906;0.3155;0.4545
People_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9208;0.0961;0.1740;0.4883
