Parameters;Precisao;Revocacao;F1-Score;Tempo
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5229;0.9974;0.6861;0.0043
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5230;0.9974;0.6861;0.0042
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5230;0.9974;0.6861;0.0041
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7294;0.9892;0.8393;0.0070
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8168;0.9818;0.8916;0.0101
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8839;0.9677;0.9238;0.0160
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9065;0.9569;0.9310;0.0226
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9205;0.9465;0.9333;0.0290
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9294;0.9360;0.9326;0.0341
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9368;0.9243;0.9305;0.0450
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9423;0.9138;0.9279;0.0483
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9471;0.9034;0.9247;0.0552
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9512;0.8919;0.9206;0.0582
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9554;0.8814;0.9169;0.0703
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9737;0.7733;0.8619;0.1276
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9820;0.6722;0.7981;0.1902
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9858;0.5778;0.7285;0.2472
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9880;0.4790;0.6452;0.3019
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9894;0.3850;0.5542;0.3685
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9900;0.2847;0.4422;0.4170
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9919;0.1904;0.3194;0.4598
Bonds_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9917;0.0951;0.1735;0.4936
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5406;0.9964;0.7008;0.0051
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5440;0.9968;0.7036;0.0043
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5443;0.9968;0.7039;0.0041
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7333;0.9899;0.8413;0.0068
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8296;0.9824;0.8983;0.0104
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8872;0.9685;0.9257;0.0163
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9110;0.9573;0.9333;0.0228
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9249;0.9462;0.9352;0.0298
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9337;0.9367;0.9350;0.0346
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9397;0.9260;0.9326;0.0434
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9455;0.9150;0.9298;0.0477
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9498;0.9043;0.9263;0.0550
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9535;0.8931;0.9221;0.0589
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9564;0.8841;0.9186;0.0705
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9739;0.7772;0.8642;0.1281
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9816;0.6680;0.7948;0.1880
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9855;0.5709;0.7227;0.2429
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9886;0.4735;0.6401;0.3020
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9902;0.3738;0.5425;0.3715
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9913;0.2793;0.4356;0.4299
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9925;0.1856;0.3126;0.4933
Bonds_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9917;0.0929;0.1698;0.5282
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5428;0.9947;0.7013;0.0056
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5453;0.9956;0.7035;0.0056
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5446;0.9958;0.7030;0.0055
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6739;0.9896;0.8013;0.0076
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7404;0.9838;0.8439;0.0109
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.8127;0.9724;0.8843;0.0175
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8495;0.9610;0.9012;0.0228
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8793;0.9487;0.9125;0.0290
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.8934;0.9369;0.9144;0.0360
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9060;0.9263;0.9159;0.0445
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9137;0.9137;0.9136;0.0502
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9216;0.9035;0.9123;0.0547
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9282;0.8932;0.9102;0.0589
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9323;0.8834;0.9071;0.0692
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9608;0.7810;0.8615;0.1288
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9731;0.6810;0.8012;0.1897
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9801;0.5808;0.7293;0.2491
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9839;0.4764;0.6419;0.2995
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9863;0.3790;0.5474;0.3643
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9890;0.2858;0.4435;0.4129
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9902;0.1920;0.3215;0.4574
Bonds_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9923;0.0963;0.1756;0.5006
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5465;0.9959;0.7040;0.0047
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5504;0.9961;0.7068;0.0051
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5513;0.9962;0.7074;0.0049
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.7069;0.9900;0.8247;0.0076
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.7948;0.9833;0.8788;0.0107
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.8565;0.9711;0.9098;0.0172
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.8902;0.9601;0.9237;0.0231
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9115;0.9477;0.9292;0.0285
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9211;0.9365;0.9287;0.0350
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9287;0.9260;0.9273;0.0426
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9338;0.9154;0.9244;0.0483
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9388;0.9038;0.9209;0.0537
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9427;0.8931;0.9171;0.0594
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9474;0.8823;0.9136;0.0719
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9697;0.7823;0.8659;0.1288
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9803;0.6780;0.8015;0.1924
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9851;0.5785;0.7288;0.2508
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9879;0.4797;0.6458;0.2996
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9895;0.3825;0.5516;0.3687
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9908;0.2880;0.4462;0.4192
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9920;0.1947;0.3253;0.4566
Bonds_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9904;0.0993;0.1805;0.4961
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5598;0.9933;0.7121;0.0062
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5592;0.9952;0.7122;0.0056
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5590;0.9952;0.7120;0.0049
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7314;0.9893;0.8407;0.0072
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8013;0.9832;0.8825;0.0102
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8699;0.9701;0.9171;0.0164
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8995;0.9586;0.9280;0.0222
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9164;0.9469;0.9313;0.0285
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9261;0.9363;0.9311;0.0356
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9335;0.9261;0.9297;0.0441
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9392;0.9143;0.9265;0.0470
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9437;0.9034;0.9231;0.0521
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9486;0.8936;0.9202;0.0589
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9530;0.8801;0.9151;0.0692
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9726;0.7815;0.8666;0.1287
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9818;0.6784;0.8024;0.1863
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9859;0.5756;0.7268;0.2453
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9888;0.4749;0.6415;0.2953
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9906;0.3808;0.5501;0.3614
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9920;0.2839;0.4414;0.4102
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9921;0.1914;0.3209;0.4531
Bonds_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9926;0.0926;0.1693;0.4925
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,0001_scale;0.5407;0.9950;0.6996;0.0053
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,0005_scale;0.5367;0.9965;0.6968;0.0052
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,001_scale;0.5363;0.9963;0.6964;0.0051
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,005_scale;0.6614;0.9894;0.7926;0.0079
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,01_scale;0.7104;0.9838;0.8249;0.0110
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,02_scale;0.7954;0.9704;0.8740;0.0179
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,03_scale;0.8353;0.9572;0.8920;0.0230
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,04_scale;0.8584;0.9477;0.9008;0.0296
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,05_scale;0.8772;0.9354;0.9053;0.0363
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,06_scale;0.8894;0.9237;0.9061;0.0447
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,07_scale;0.8995;0.9124;0.9059;0.0475
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,08_scale;0.9104;0.9009;0.9056;0.0523
Bonds_VAE_2000_6000_4_OCSVM_RBF_0,09_scale;0.9169;0.8920;0.9042;0.0596
