Parameters;Precisao;Revocacao;F1-Score;Tempo
University_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9575;0.8902;0.9227;0.8044
University_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9558;0.8982;0.9261;1.0581
University_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9557;0.8990;0.9264;1.1377
University_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9556;0.8995;0.9267;1.2606
University_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9556;0.8990;0.9264;1.2752
University_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9556;0.8988;0.9263;1.2958
University_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9561;0.8990;0.9267;1.3448
University_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9578;0.8940;0.9248;1.4393
University_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9596;0.8862;0.9215;1.5462
University_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9621;0.8780;0.9181;1.6627
University_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9641;0.8708;0.9150;1.7922
University_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9656;0.8620;0.9109;1.9440
University_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9677;0.8540;0.9073;2.0987
University_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9693;0.8455;0.9032;2.3391
University_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9786;0.7525;0.8508;3.9562
University_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9826;0.6445;0.7784;5.4894
University_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9859;0.5340;0.6928;7.0290
University_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9867;0.4335;0.6024;8.5224
University_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9887;0.3440;0.5104;10.0238
University_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9906;0.2375;0.3831;11.4960
University_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9912;0.1545;0.2673;12.8840
University_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9930;0.0670;0.1255;14.2494
