Parameters;Precisao;Revocacao;F1-Score;Tempo
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9750;0.9275;0.9507;0.6934
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9746;0.9345;0.9541;0.8513
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9746;0.9345;0.9541;0.8901
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9747;0.9345;0.9542;0.9334
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9746;0.9343;0.9540;0.9501
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9752;0.9343;0.9543;1.0094
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9774;0.9297;0.9530;1.1158
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9803;0.9227;0.9507;1.2499
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9832;0.9177;0.9494;1.3915
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9845;0.9130;0.9474;1.5728
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9856;0.9075;0.9449;1.7012
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9866;0.9000;0.9413;1.8531
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9876;0.8922;0.9375;2.0320
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9883;0.8820;0.9321;2.1708
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9922;0.7943;0.8823;3.8360
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9933;0.6837;0.8100;5.4793
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9941;0.5487;0.7072;7.0596
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9945;0.4397;0.6098;8.6209
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9946;0.3370;0.5034;10.0984
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9950;0.2460;0.3945;11.5650
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9960;0.1598;0.2753;12.9797
Loans_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9980;0.0742;0.1382;14.3670
