Parameters;Precisao;Revocacao;F1-Score;Tempo
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9916;0.9285;0.9590;0.5881
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9915;0.9325;0.9611;0.7740
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9915;0.9325;0.9611;0.7999
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9915;0.9325;0.9611;0.8327
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9915;0.9325;0.9611;0.8634
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9937;0.9263;0.9588;0.9384
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9946;0.9193;0.9554;1.1215
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9952;0.9085;0.9499;1.2239
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9960;0.9008;0.9460;1.3345
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9965;0.8905;0.9405;1.5020
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9971;0.8815;0.9357;1.6511
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9974;0.8722;0.9306;1.7949
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9975;0.8635;0.9257;1.9972
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9978;0.8555;0.9212;2.1624
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9988;0.7630;0.8651;3.7915
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9990;0.6573;0.7929;5.4508
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9992;0.5797;0.7338;7.1065
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9993;0.4878;0.6556;8.6147
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9996;0.3940;0.5652;10.1982
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9995;0.2883;0.4475;11.5749
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9996;0.1955;0.3271;12.9364
Pope_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0993;0.1806;14.3072
