Parameters;Precisao;Revocacao;F1-Score;Tempo
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9761;0.9090;0.9414;0.8440
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9750;0.9157;0.9445;1.0978
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9750;0.9160;0.9446;1.1392
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9750;0.9157;0.9445;1.1937
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9750;0.9155;0.9443;1.2262
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9750;0.9155;0.9443;1.2644
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9754;0.9150;0.9443;1.2844
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9760;0.9100;0.9419;1.3639
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9780;0.9040;0.9395;1.5157
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9794;0.8950;0.9353;1.6898
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9804;0.8858;0.9307;1.8222
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9816;0.8770;0.9263;1.9921
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9827;0.8708;0.9233;2.1489
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9833;0.8620;0.9187;2.2818
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9906;0.7648;0.8631;3.8698
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9973;0.6590;0.7936;5.4970
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9984;0.5430;0.7034;7.1606
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9987;0.4497;0.6202;8.7101
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9989;0.3600;0.5292;10.2752
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9992;0.2585;0.4107;11.6467
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9994;0.1585;0.2736;13.0701
Tourism_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9993;0.0665;0.1247;14.6007
