Parameters;Precisao;Revocacao;F1-Score;Tempo
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5577;0.9961;0.7146;0.0047
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5564;0.9968;0.7137;0.0041
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5563;0.9968;0.7137;0.0046
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7202;0.9880;0.8320;0.0072
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8220;0.9799;0.8934;0.0100
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8790;0.9673;0.9209;0.0160
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9042;0.9555;0.9291;0.0228
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9188;0.9435;0.9309;0.0305
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9267;0.9332;0.9299;0.0350
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9333;0.9239;0.9285;0.0454
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9397;0.9144;0.9268;0.0485
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9439;0.9035;0.9232;0.0527
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9479;0.8933;0.9198;0.0595
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9507;0.8844;0.9163;0.0708
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9694;0.7827;0.8661;0.1283
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9772;0.6826;0.8037;0.1926
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9807;0.5846;0.7325;0.2464
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9834;0.4868;0.6512;0.3012
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9844;0.3900;0.5586;0.3678
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9858;0.2995;0.4593;0.4172
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9865;0.1969;0.3281;0.4572
Ceremony_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9868;0.0994;0.1804;0.4918
Ceremony_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6105;0.9967;0.7549;0.0046
