Parameters;Precisao;Revocacao;F1-Score;Tempo
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9141;0.9243;0.9191;0.7597
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9093;0.9337;0.9214;1.0111
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9088;0.9345;0.9215;1.0796
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9091;0.9347;0.9217;1.1185
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9090;0.9345;0.9216;1.1535
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9090;0.9343;0.9214;1.1762
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9104;0.9303;0.9202;1.2269
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9155;0.9215;0.9185;1.3419
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9203;0.9143;0.9172;1.5166
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9246;0.9105;0.9175;1.6793
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9274;0.9040;0.9156;1.8361
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9306;0.8975;0.9138;1.9676
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9331;0.8892;0.9107;2.1039
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9355;0.8810;0.9074;2.2563
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9593;0.7885;0.8656;3.8906
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9743;0.6997;0.8145;5.4769
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9843;0.6060;0.7501;7.0519
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9891;0.5100;0.6730;8.6127
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9917;0.4075;0.5776;10.1595
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9945;0.3048;0.4665;11.5753
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9968;0.1950;0.3262;12.9678
Surveillance_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9969;0.0960;0.1751;14.3197
