Parameters;Precisao;Revocacao;F1-Score;Tempo
Musical_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7873;0.9987;0.8751;0.0046
Musical_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7873;0.9988;0.8752;0.0040
Musical_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7873;0.9987;0.8752;0.0043
Musical_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8356;0.9955;0.9036;0.0076
Musical_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9425;0.9915;0.9663;0.0100
Musical_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9674;0.9801;0.9737;0.0161
Musical_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9733;0.9698;0.9716;0.0229
Musical_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9771;0.9574;0.9671;0.0280
Musical_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9788;0.9463;0.9623;0.0357
Musical_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9803;0.9347;0.9570;0.0438
Musical_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9818;0.9241;0.9520;0.0485
Musical_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9828;0.9118;0.9459;0.0535
Musical_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9837;0.9001;0.9401;0.0582
Musical_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9841;0.8892;0.9343;0.0697
Musical_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9874;0.7829;0.8733;0.1289
Musical_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9891;0.6809;0.8065;0.1903
Musical_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9903;0.5851;0.7356;0.2459
Musical_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9908;0.4916;0.6570;0.3012
Musical_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9912;0.3991;0.5689;0.3720
Musical_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9915;0.2994;0.4599;0.4189
Musical_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9920;0.1995;0.3321;0.4572
Musical_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9918;0.1012;0.1836;0.4930
Musical_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8245;0.9983;0.8997;0.0043
Musical_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.8249;0.9983;0.8999;0.0042
Musical_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.8252;0.9984;0.9002;0.0044
Musical_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8740;0.9957;0.9280;0.0071
Musical_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9370;0.9910;0.9624;0.0101
Musical_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9724;0.9770;0.9747;0.0159
Musical_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9779;0.9664;0.9722;0.0227
Musical_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9807;0.9548;0.9676;0.0298
Musical_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9822;0.9436;0.9625;0.0344
Musical_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9832;0.9313;0.9566;0.0448
Musical_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9840;0.9201;0.9510;0.0498
Musical_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9848;0.9069;0.9442;0.0533
Musical_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9854;0.8942;0.9376;0.0597
Musical_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9860;0.8816;0.9309;0.0697
Musical_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9888;0.7712;0.8665;0.1299
Musical_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9901;0.6710;0.7999;0.1884
Musical_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9910;0.5758;0.7283;0.2436
Musical_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9916;0.4802;0.6470;0.3002
Musical_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9918;0.3855;0.5551;0.3676
Musical_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9921;0.2892;0.4477;0.4168
Musical_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9917;0.1928;0.3227;0.4622
Musical_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9908;0.0973;0.1771;0.4914
Musical_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.8500;0.9976;0.9164;0.0050
Musical_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.8508;0.9947;0.9155;0.0044
Musical_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.8512;0.9963;0.9165;0.0051
Musical_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8947;0.9953;0.9414;0.0074
Musical_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9515;0.9915;0.9711;0.0104
Musical_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9742;0.9782;0.9762;0.0165
Musical_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9783;0.9667;0.9724;0.0223
Musical_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9810;0.9557;0.9682;0.0281
Musical_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9826;0.9422;0.9619;0.0347
Musical_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9839;0.9299;0.9561;0.0422
Musical_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9846;0.9187;0.9505;0.0490
Musical_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9852;0.9067;0.9443;0.0543
Musical_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9855;0.8954;0.9383;0.0601
Musical_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9861;0.8855;0.9331;0.0731
Musical_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9897;0.7754;0.8695;0.1298
Musical_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9906;0.6747;0.8026;0.1883
Musical_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9906;0.5788;0.7306;0.2455
Musical_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9908;0.4823;0.6486;0.2979
