Parameters;Precisao;Revocacao;F1-Score;Tempo
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9554;0.8840;0.9183;0.7082
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9539;0.8875;0.9195;0.8888
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9538;0.8878;0.9196;0.8973
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9537;0.8875;0.9194;0.9393
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9537;0.8875;0.9194;0.9595
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9538;0.8868;0.9191;0.9887
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9556;0.8818;0.9172;1.0552
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9611;0.8678;0.9121;1.1820
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9642;0.8525;0.9049;1.3539
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9670;0.8410;0.8996;1.5430
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9689;0.8303;0.8942;1.7522
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9714;0.8185;0.8884;1.8724
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9732;0.8067;0.8822;2.0423
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9740;0.7945;0.8751;2.1674
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9851;0.6660;0.7947;3.8961
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9943;0.5540;0.7115;5.5577
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9974;0.4300;0.6009;7.1964
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9985;0.3245;0.4898;8.7201
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9996;0.2170;0.3566;10.2696
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9998;0.1420;0.2487;11.6893
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.0638;0.1199;13.0632
Opera_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0103;0.0203;14.3228
