Parameters;Precisao;Revocacao;F1-Score;Tempo
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7070;0.9950;0.8246;0.0051
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7081;0.9956;0.8255;0.0050
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7083;0.9957;0.8256;0.0046
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8506;0.9925;0.9148;0.0081
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8963;0.9883;0.9384;0.0105
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9258;0.9788;0.9503;0.0167
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9478;0.9698;0.9584;0.0223
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9608;0.9599;0.9602;0.0282
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9662;0.9507;0.9583;0.0346
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9690;0.9400;0.9542;0.0456
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9725;0.9314;0.9515;0.0483
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9748;0.9205;0.9468;0.0533
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9764;0.9100;0.9420;0.0602
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9775;0.9002;0.9372;0.0720
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9847;0.8008;0.8832;0.1286
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9880;0.6976;0.8177;0.1890
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9891;0.5937;0.7419;0.2482
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9899;0.4955;0.6603;0.3017
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9910;0.3929;0.5627;0.3696
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9916;0.2899;0.4486;0.4158
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9914;0.1924;0.3222;0.4522
Cinema_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9909;0.0953;0.1738;0.4909
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6953;0.9975;0.8181;0.0044
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6947;0.9975;0.8177;0.0041
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6947;0.9976;0.8177;0.0043
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8639;0.9930;0.9209;0.0069
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9033;0.9885;0.9405;0.0099
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9306;0.9781;0.9511;0.0162
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9504;0.9691;0.9589;0.0235
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9642;0.9590;0.9615;0.0293
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9688;0.9500;0.9592;0.0345
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9719;0.9419;0.9566;0.0453
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9745;0.9317;0.9526;0.0481
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9765;0.9206;0.9477;0.0541
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9781;0.9100;0.9428;0.0588
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9793;0.9004;0.9381;0.0678
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9862;0.7960;0.8809;0.1272
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9889;0.6942;0.8157;0.1920
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9902;0.5918;0.7408;0.2456
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9908;0.4833;0.6494;0.3021
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9910;0.3874;0.5569;0.3683
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9914;0.2872;0.4452;0.4188
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9916;0.1933;0.3233;0.4577
Cinema_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9911;0.0990;0.1799;0.4946
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.6959;0.9969;0.8187;0.0050
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.6962;0.9972;0.8190;0.0045
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.6961;0.9972;0.8189;0.0045
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8454;0.9939;0.9134;0.0074
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9024;0.9895;0.9438;0.0101
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9234;0.9793;0.9504;0.0165
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9390;0.9683;0.9534;0.0230
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9561;0.9604;0.9582;0.0287
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9646;0.9506;0.9575;0.0348
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9711;0.9412;0.9559;0.0439
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9741;0.9323;0.9528;0.0485
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9763;0.9240;0.9494;0.0546
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9776;0.9152;0.9454;0.0590
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9795;0.9064;0.9415;0.0723
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9866;0.8070;0.8878;0.1293
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9889;0.7109;0.8271;0.1878
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9900;0.6098;0.7547;0.2475
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9912;0.5055;0.6695;0.2999
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9922;0.3979;0.5680;0.3738
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9920;0.2919;0.4509;0.4245
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9934;0.1930;0.3231;0.4655
Cinema_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9934;0.0976;0.1777;0.5014
Cinema_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.7121;0.9973;0.8304;0.0046
Cinema_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.7116;0.9973;0.8301;0.0048
Cinema_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.7116;0.9973;0.8301;0.0046
Cinema_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.8622;0.9929;0.9224;0.0075
