Parameters;Precisao;Revocacao;F1-Score;Tempo
Transport_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6338;0.9968;0.7634;0.0051
Transport_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6338;0.9968;0.7634;0.0051
Transport_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6336;0.9968;0.7633;0.0050
Transport_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9087;0.9920;0.9482;0.0083
Transport_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9414;0.9869;0.9635;0.0108
Transport_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9622;0.9751;0.9686;0.0172
Transport_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9704;0.9638;0.9671;0.0236
Transport_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9734;0.9540;0.9636;0.0291
Transport_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9768;0.9432;0.9597;0.0348
Transport_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9784;0.9321;0.9546;0.0442
Transport_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9801;0.9196;0.9488;0.0489
Transport_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9811;0.9096;0.9440;0.0537
Transport_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9823;0.8974;0.9379;0.0592
Transport_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9828;0.8870;0.9325;0.0695
Transport_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9872;0.7880;0.8763;0.1288
Transport_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9883;0.6862;0.8100;0.1874
Transport_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9892;0.5880;0.7376;0.2445
Transport_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9893;0.4915;0.6567;0.3006
Transport_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9887;0.3904;0.5597;0.3600
Transport_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9881;0.2889;0.4469;0.4074
Transport_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9890;0.1925;0.3221;0.4469
Transport_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9892;0.0959;0.1747;0.4841
Transport_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5416;0.9986;0.7017;0.0044
Transport_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5381;0.9988;0.6991;0.0043
Transport_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5371;0.9988;0.6983;0.0044
Transport_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9348;0.9931;0.9630;0.0070
Transport_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9599;0.9879;0.9737;0.0101
Transport_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9752;0.9768;0.9760;0.0165
Transport_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9798;0.9661;0.9729;0.0228
Transport_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9831;0.9544;0.9685;0.0297
Transport_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9851;0.9425;0.9633;0.0340
Transport_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9861;0.9297;0.9570;0.0427
Transport_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9866;0.9183;0.9512;0.0497
Transport_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9872;0.9083;0.9461;0.0535
Transport_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9876;0.8993;0.9414;0.0590
Transport_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9880;0.8892;0.9359;0.0695
Transport_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9901;0.7947;0.8817;0.1315
Transport_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9905;0.6927;0.8152;0.1867
Transport_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9908;0.5902;0.7397;0.2491
Transport_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9909;0.4867;0.6527;0.3015
