Parameters;Precisao;Revocacao;F1-Score;Tempo
Environment_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6842;0.9983;0.8082;0.0050
Environment_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6822;0.9985;0.8069;0.0046
Environment_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6822;0.9985;0.8069;0.0044
Environment_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7840;0.9935;0.8717;0.0070
Environment_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8338;0.9882;0.9001;0.0100
Environment_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8970;0.9755;0.9296;0.0166
Environment_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9159;0.9648;0.9348;0.0224
Environment_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9304;0.9521;0.9363;0.0292
Environment_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9370;0.9408;0.9344;0.0348
Environment_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9409;0.9296;0.9309;0.0445
Environment_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9444;0.9190;0.9275;0.0469
Environment_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9468;0.9091;0.9237;0.0531
Environment_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9494;0.8976;0.9190;0.0595
Environment_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9512;0.8883;0.9151;0.0706
Environment_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9665;0.7834;0.8637;0.1268
Environment_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9736;0.6829;0.8016;0.1917
Environment_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9796;0.5860;0.7327;0.2461
Environment_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9828;0.4880;0.6516;0.2975
Environment_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9864;0.3938;0.5626;0.3685
Environment_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9888;0.2982;0.4580;0.4148
Environment_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9891;0.1981;0.3299;0.4550
Environment_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9890;0.1004;0.1822;0.4916
Environment_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7419;0.9869;0.8440;0.0044
Environment_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7419;0.9956;0.8479;0.0045
Environment_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7424;0.9970;0.8487;0.0050
Environment_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8649;0.9914;0.9232;0.0075
Environment_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9050;0.9858;0.9435;0.0102
Environment_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9425;0.9732;0.9576;0.0163
Environment_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9580;0.9616;0.9597;0.0229
Environment_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9669;0.9500;0.9583;0.0289
Environment_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9724;0.9389;0.9553;0.0344
Environment_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9760;0.9289;0.9518;0.0436
Environment_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9794;0.9178;0.9476;0.0498
Environment_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9816;0.9078;0.9433;0.0538
Environment_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9832;0.8981;0.9388;0.0595
Environment_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9842;0.8870;0.9331;0.0693
Environment_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9912;0.7787;0.8722;0.1280
