Parameters;Precisao;Revocacao;F1-Score;Tempo
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6021;0.9951;0.7466;0.0055
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6007;0.9830;0.7405;0.0059
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5998;0.9850;0.7406;0.0063
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9228;0.9885;0.9529;0.0093
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9754;0.9854;0.9800;0.0119
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9933;0.9719;0.9825;0.0179
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9955;0.9602;0.9775;0.0240
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9964;0.9501;0.9727;0.0309
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9973;0.9398;0.9677;0.0355
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9977;0.9290;0.9621;0.0465
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9979;0.9190;0.9568;0.0508
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9980;0.9098;0.9519;0.0539
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9982;0.9014;0.9473;0.0619
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9984;0.8902;0.9412;0.0709
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9989;0.7861;0.8797;0.1322
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9990;0.6911;0.8169;0.1928
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9993;0.5978;0.7479;0.2501
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9994;0.4995;0.6659;0.3097
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9995;0.3993;0.5702;0.3752
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9994;0.3023;0.4637;0.4181
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9992;0.2026;0.3364;0.4654
Privacy_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9992;0.1007;0.1827;0.4963
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5960;0.9975;0.7434;0.0055
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6004;0.9978;0.7464;0.0046
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6008;0.9979;0.7468;0.0048
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9348;0.9924;0.9624;0.0071
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9886;0.9863;0.9875;0.0108
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9960;0.9733;0.9845;0.0164
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9973;0.9611;0.9789;0.0229
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9978;0.9475;0.9720;0.0299
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9982;0.9379;0.9671;0.0348
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9986;0.9275;0.9617;0.0437
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9989;0.9160;0.9556;0.0506
Privacy_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9989;0.9053;0.9498;0.0534
