Parameters;Precisao;Revocacao;F1-Score;Tempo
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9889;0.9032;0.9442;0.7264
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9875;0.9107;0.9476;0.9593
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9876;0.9107;0.9476;0.9609
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9875;0.9105;0.9474;1.0053
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9875;0.9105;0.9474;1.0227
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9880;0.9090;0.9469;1.0850
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9891;0.9065;0.9460;1.1554
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9904;0.9018;0.9440;1.2396
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9915;0.8952;0.9409;1.3757
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9924;0.8852;0.9358;1.5500
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9933;0.8752;0.9305;1.6599
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9947;0.8618;0.9235;1.8781
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9955;0.8535;0.9191;2.0080
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9963;0.8435;0.9135;2.1673
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9992;0.7017;0.8245;3.8376
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9996;0.5610;0.7187;5.4483
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9996;0.4325;0.6037;7.1011
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9997;0.3038;0.4660;8.6394
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9997;0.2135;0.3519;10.2272
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;1.0000;0.1313;0.2320;11.7037
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.0690;0.1291;13.0735
Easter_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0215;0.0421;14.4703
