Parameters;Precisao;Revocacao;F1-Score;Tempo
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.8945;0.9954;0.9415;0.0043
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.8949;0.9955;0.9418;0.0044
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.8949;0.9955;0.9418;0.0047
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.9638;0.9832;0.9734;0.0071
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9780;0.9647;0.9713;0.0102
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9827;0.9405;0.9611;0.0161
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9851;0.9214;0.9522;0.0223
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9869;0.9037;0.9435;0.0284
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9876;0.8886;0.9355;0.0351
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9885;0.8718;0.9265;0.0447
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9888;0.8591;0.9193;0.0500
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9893;0.8425;0.9100;0.0543
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9896;0.8269;0.9009;0.0605
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9899;0.8109;0.8915;0.0690
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9922;0.6739;0.8025;0.1284
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9929;0.5629;0.7182;0.1892
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9942;0.4648;0.6329;0.2454
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9945;0.3744;0.5432;0.3019
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9955;0.2925;0.4511;0.3649
Wildfire_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9955;0.2154;0.3527;0.4217
