Parameters;Precisao;Revocacao;F1-Score;Tempo
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9436;0.9050;0.9239;0.8342
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9425;0.9170;0.9296;1.1368
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9427;0.9165;0.9294;1.1900
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9427;0.9173;0.9298;1.2576
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9427;0.9173;0.9298;1.2793
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9496;0.9155;0.9323;1.3395
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9532;0.9117;0.9320;1.4088
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9562;0.9083;0.9316;1.4720
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9600;0.9028;0.9305;1.5875
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9622;0.8972;0.9286;1.7269
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9641;0.8905;0.9258;1.8398
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9658;0.8852;0.9238;1.9490
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9683;0.8788;0.9214;2.1314
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9705;0.8705;0.9178;2.2660
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9815;0.7825;0.8708;3.8921
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9865;0.6787;0.8042;5.4535
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9891;0.5675;0.7212;7.1151
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9915;0.4910;0.6568;8.6316
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9927;0.3892;0.5593;10.0434
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9942;0.2960;0.4562;11.5108
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9954;0.2095;0.3461;13.0330
Education_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9968;0.1103;0.1986;14.3485
