Parameters;Precisao;Revocacao;F1-Score;Tempo
Golf_VAE_1550_4652_9_OCSVM_RBF_0,0001_scale;0.9413;0.9949;0.9666;0.0037
Golf_VAE_1550_4652_9_OCSVM_RBF_0,0005_scale;0.9410;0.9953;0.9666;0.0036
Golf_VAE_1550_4652_9_OCSVM_RBF_0,001_scale;0.9411;0.9953;0.9666;0.0033
Golf_VAE_1550_4652_9_OCSVM_RBF_0,005_scale;0.9622;0.9896;0.9755;0.0049
Golf_VAE_1550_4652_9_OCSVM_RBF_0,01_scale;0.9753;0.9852;0.9801;0.0068
Golf_VAE_1550_4652_9_OCSVM_RBF_0,02_scale;0.9850;0.9781;0.9815;0.0109
Golf_VAE_1550_4652_9_OCSVM_RBF_0,03_scale;0.9889;0.9721;0.9803;0.0146
Golf_VAE_1550_4652_9_OCSVM_RBF_0,04_scale;0.9906;0.9659;0.9780;0.0191
Golf_VAE_1550_4652_9_OCSVM_RBF_0,05_scale;0.9946;0.9588;0.9764;0.0231
Golf_VAE_1550_4652_9_OCSVM_RBF_0,06_scale;0.9963;0.9531;0.9742;0.0257
Golf_VAE_1550_4652_9_OCSVM_RBF_0,07_scale;0.9975;0.9473;0.9717;0.0307
Golf_VAE_1550_4652_9_OCSVM_RBF_0,08_scale;0.9980;0.9398;0.9680;0.0375
Golf_VAE_1550_4652_9_OCSVM_RBF_0,09_scale;0.9982;0.9328;0.9644;0.0381
Golf_VAE_1550_4652_9_OCSVM_RBF_0,1_scale;0.9985;0.9228;0.9591;0.0418
Golf_VAE_1550_4652_9_OCSVM_RBF_0,2_scale;0.9996;0.8260;0.9045;0.0786
Golf_VAE_1550_4652_9_OCSVM_RBF_0,3_scale;0.9998;0.7307;0.8443;0.1225
Golf_VAE_1550_4652_9_OCSVM_RBF_0,4_scale;0.9998;0.6233;0.7678;0.1487
Golf_VAE_1550_4652_9_OCSVM_RBF_0,5_scale;0.9998;0.5148;0.6796;0.1875
Golf_VAE_1550_4652_9_OCSVM_RBF_0,6_scale;0.9999;0.4136;0.5851;0.2172
Golf_VAE_1550_4652_9_OCSVM_RBF_0,7_scale;0.9999;0.3128;0.4763;0.2461
Golf_VAE_1550_4652_9_OCSVM_RBF_0,8_scale;1.0000;0.2072;0.3431;0.2816
Golf_VAE_1550_4652_9_OCSVM_RBF_0,9_scale;1.0000;0.0986;0.1794;0.2976
Golf_VAE_1550_4652_10_OCSVM_RBF_0,0001_scale;0.8978;0.9930;0.9369;0.0045
Golf_VAE_1550_4652_10_OCSVM_RBF_0,0005_scale;0.9015;0.9936;0.9400;0.0043
Golf_VAE_1550_4652_10_OCSVM_RBF_0,001_scale;0.9014;0.9937;0.9400;0.0042
Golf_VAE_1550_4652_10_OCSVM_RBF_0,005_scale;0.9086;0.9889;0.9412;0.0055
Golf_VAE_1550_4652_10_OCSVM_RBF_0,01_scale;0.9179;0.9832;0.9442;0.0071
Golf_VAE_1550_4652_10_OCSVM_RBF_0,02_scale;0.9313;0.9760;0.9490;0.0110
Golf_VAE_1550_4652_10_OCSVM_RBF_0,03_scale;0.9432;0.9693;0.9533;0.0148
Golf_VAE_1550_4652_10_OCSVM_RBF_0,04_scale;0.9436;0.9639;0.9507;0.0187
Golf_VAE_1550_4652_10_OCSVM_RBF_0,05_scale;0.9465;0.9574;0.9491;0.0220
Golf_VAE_1550_4652_10_OCSVM_RBF_0,06_scale;0.9586;0.9497;0.9524;0.0269
Golf_VAE_1550_4652_10_OCSVM_RBF_0,07_scale;0.9733;0.9414;0.9563;0.0300
Golf_VAE_1550_4652_10_OCSVM_RBF_0,08_scale;0.9805;0.9341;0.9563;0.0370
Golf_VAE_1550_4652_10_OCSVM_RBF_0,09_scale;0.9844;0.9268;0.9544;0.0376
Golf_VAE_1550_4652_10_OCSVM_RBF_0,1_scale;0.9874;0.9181;0.9512;0.0413
Golf_VAE_1550_4652_10_OCSVM_RBF_0,2_scale;0.9973;0.8295;0.9055;0.0781
Golf_VAE_1550_4652_10_OCSVM_RBF_0,3_scale;0.9989;0.7313;0.8441;0.1192
Golf_VAE_1550_4652_10_OCSVM_RBF_0,4_scale;0.9991;0.6249;0.7685;0.1486
Golf_VAE_1550_4652_10_OCSVM_RBF_0,5_scale;0.9992;0.5161;0.6800;0.1871
Golf_VAE_1550_4652_10_OCSVM_RBF_0,6_scale;0.9995;0.4106;0.5811;0.2167
Golf_VAE_1550_4652_10_OCSVM_RBF_0,7_scale;0.9997;0.3048;0.4661;0.2456
Golf_VAE_1550_4652_10_OCSVM_RBF_0,8_scale;0.9996;0.2018;0.3351;0.2762
Golf_VAE_1550_4652_10_OCSVM_RBF_0,9_scale;0.9998;0.1007;0.1825;0.2962
Golf_VAE_1550_4652_6_OCSVM_RBF_0,0001_scale;0.8540;0.9960;0.9173;0.0036
Golf_VAE_1550_4652_6_OCSVM_RBF_0,0005_scale;0.8550;0.9963;0.9182;0.0039
Golf_VAE_1550_4652_6_OCSVM_RBF_0,001_scale;0.8556;0.9964;0.9185;0.0038
Golf_VAE_1550_4652_6_OCSVM_RBF_0,005_scale;0.8810;0.9924;0.9316;0.0052
Golf_VAE_1550_4652_6_OCSVM_RBF_0,01_scale;0.9021;0.9883;0.9413;0.0073
Golf_VAE_1550_4652_6_OCSVM_RBF_0,02_scale;0.9267;0.9798;0.9507;0.0116
Golf_VAE_1550_4652_6_OCSVM_RBF_0,03_scale;0.9411;0.9740;0.9559;0.0147
Golf_VAE_1550_4652_6_OCSVM_RBF_0,04_scale;0.9622;0.9699;0.9657;0.0194
Golf_VAE_1550_4652_6_OCSVM_RBF_0,05_scale;0.9789;0.9660;0.9724;0.0239
Golf_VAE_1550_4652_6_OCSVM_RBF_0,06_scale;0.9900;0.9607;0.9751;0.0268
Golf_VAE_1550_4652_6_OCSVM_RBF_0,07_scale;0.9939;0.9543;0.9737;0.0307
Golf_VAE_1550_4652_6_OCSVM_RBF_0,08_scale;0.9957;0.9471;0.9708;0.0383
Golf_VAE_1550_4652_6_OCSVM_RBF_0,09_scale;0.9973;0.9403;0.9679;0.0374
Golf_VAE_1550_4652_6_OCSVM_RBF_0,1_scale;0.9979;0.9322;0.9639;0.0410
Golf_VAE_1550_4652_6_OCSVM_RBF_0,2_scale;0.9997;0.8369;0.9111;0.0793
Golf_VAE_1550_4652_6_OCSVM_RBF_0,3_scale;0.9997;0.7345;0.8468;0.1210
Golf_VAE_1550_4652_6_OCSVM_RBF_0,4_scale;0.9998;0.6293;0.7723;0.1499
Golf_VAE_1550_4652_6_OCSVM_RBF_0,5_scale;0.9998;0.5282;0.6910;0.1867
Golf_VAE_1550_4652_6_OCSVM_RBF_0,6_scale;0.9997;0.4272;0.5983;0.2200
Golf_VAE_1550_4652_6_OCSVM_RBF_0,7_scale;0.9997;0.3242;0.4895;0.2519
Golf_VAE_1550_4652_6_OCSVM_RBF_0,8_scale;1.0000;0.2137;0.3518;0.2794
Golf_VAE_1550_4652_6_OCSVM_RBF_0,9_scale;1.0000;0.1045;0.1890;0.3004
Golf_VAE_1550_4652_7_OCSVM_RBF_0,0001_scale;0.9145;0.9941;0.9521;0.0042
Golf_VAE_1550_4652_7_OCSVM_RBF_0,0005_scale;0.9143;0.9950;0.9523;0.0040
Golf_VAE_1550_4652_7_OCSVM_RBF_0,001_scale;0.9150;0.9952;0.9529;0.0041
Golf_VAE_1550_4652_7_OCSVM_RBF_0,005_scale;0.9335;0.9903;0.9608;0.0051
Golf_VAE_1550_4652_7_OCSVM_RBF_0,01_scale;0.9553;0.9868;0.9706;0.0069
Golf_VAE_1550_4652_7_OCSVM_RBF_0,02_scale;0.9707;0.9786;0.9745;0.0118
Golf_VAE_1550_4652_7_OCSVM_RBF_0,03_scale;0.9752;0.9726;0.9738;0.0152
Golf_VAE_1550_4652_7_OCSVM_RBF_0,04_scale;0.9796;0.9674;0.9734;0.0192
Golf_VAE_1550_4652_7_OCSVM_RBF_0,05_scale;0.9845;0.9610;0.9725;0.0244
Golf_VAE_1550_4652_7_OCSVM_RBF_0,06_scale;0.9880;0.9552;0.9713;0.0274
Golf_VAE_1550_4652_7_OCSVM_RBF_0,07_scale;0.9906;0.9498;0.9697;0.0305
Golf_VAE_1550_4652_7_OCSVM_RBF_0,08_scale;0.9930;0.9432;0.9674;0.0382
Golf_VAE_1550_4652_7_OCSVM_RBF_0,09_scale;0.9939;0.9359;0.9640;0.0397
Golf_VAE_1550_4652_7_OCSVM_RBF_0,1_scale;0.9955;0.9282;0.9606;0.0413
Golf_VAE_1550_4652_7_OCSVM_RBF_0,2_scale;0.9978;0.8293;0.9057;0.0773
Golf_VAE_1550_4652_7_OCSVM_RBF_0,3_scale;0.9986;0.7294;0.8430;0.1210
Golf_VAE_1550_4652_7_OCSVM_RBF_0,4_scale;0.9991;0.6299;0.7725;0.1513
Golf_VAE_1550_4652_7_OCSVM_RBF_0,5_scale;0.9994;0.5277;0.6905;0.1844
Golf_VAE_1550_4652_7_OCSVM_RBF_0,6_scale;0.9995;0.4245;0.5956;0.2178
Golf_VAE_1550_4652_7_OCSVM_RBF_0,7_scale;0.9995;0.3225;0.4873;0.2488
Golf_VAE_1550_4652_7_OCSVM_RBF_0,8_scale;0.9996;0.2197;0.3598;0.2801
Golf_VAE_1550_4652_7_OCSVM_RBF_0,9_scale;0.9994;0.1122;0.2015;0.2995
Golf_VAE_1550_4652_8_OCSVM_RBF_0,0001_scale;0.9218;0.9946;0.9556;0.0048
Golf_VAE_1550_4652_8_OCSVM_RBF_0,0005_scale;0.9226;0.9953;0.9564;0.0041
Golf_VAE_1550_4652_8_OCSVM_RBF_0,001_scale;0.9230;0.9953;0.9566;0.0040
Golf_VAE_1550_4652_8_OCSVM_RBF_0,005_scale;0.9414;0.9902;0.9644;0.0058
Golf_VAE_1550_4652_8_OCSVM_RBF_0,01_scale;0.9555;0.9853;0.9697;0.0075
Golf_VAE_1550_4652_8_OCSVM_RBF_0,02_scale;0.9691;0.9781;0.9732;0.0120
Golf_VAE_1550_4652_8_OCSVM_RBF_0,03_scale;0.9753;0.9717;0.9732;0.0152
Golf_VAE_1550_4652_8_OCSVM_RBF_0,04_scale;0.9814;0.9667;0.9739;0.0188
Golf_VAE_1550_4652_8_OCSVM_RBF_0,05_scale;0.9859;0.9623;0.9738;0.0229
Golf_VAE_1550_4652_8_OCSVM_RBF_0,06_scale;0.9908;0.9556;0.9728;0.0269
Golf_VAE_1550_4652_8_OCSVM_RBF_0,07_scale;0.9947;0.9477;0.9706;0.0314
Golf_VAE_1550_4652_8_OCSVM_RBF_0,08_scale;0.9967;0.9393;0.9671;0.0387
Golf_VAE_1550_4652_8_OCSVM_RBF_0,09_scale;0.9979;0.9305;0.9630;0.0379
Golf_VAE_1550_4652_8_OCSVM_RBF_0,1_scale;0.9983;0.9220;0.9586;0.0417
Golf_VAE_1550_4652_8_OCSVM_RBF_0,2_scale;0.9994;0.8284;0.9059;0.0807
Golf_VAE_1550_4652_8_OCSVM_RBF_0,3_scale;0.9996;0.7265;0.8414;0.1205
Golf_VAE_1550_4652_8_OCSVM_RBF_0,4_scale;0.9998;0.6259;0.7697;0.1541
Golf_VAE_1550_4652_8_OCSVM_RBF_0,5_scale;0.9998;0.5211;0.6850;0.1852
Golf_VAE_1550_4652_8_OCSVM_RBF_0,6_scale;0.9998;0.4162;0.5875;0.2238
Golf_VAE_1550_4652_8_OCSVM_RBF_0,7_scale;0.9998;0.3175;0.4818;0.2499
Golf_VAE_1550_4652_8_OCSVM_RBF_0,8_scale;0.9999;0.2163;0.3554;0.2808
Golf_VAE_1550_4652_8_OCSVM_RBF_0,9_scale;1.0000;0.1103;0.1985;0.2991
Golf_VAE_1550_4652_4_OCSVM_RBF_0,0001_scale;0.6438;0.9950;0.7777;0.0042
Golf_VAE_1550_4652_4_OCSVM_RBF_0,0005_scale;0.6448;0.9956;0.7785;0.0043
Golf_VAE_1550_4652_4_OCSVM_RBF_0,001_scale;0.6457;0.9959;0.7793;0.0041
Golf_VAE_1550_4652_4_OCSVM_RBF_0,005_scale;0.6749;0.9934;0.7992;0.0052
Golf_VAE_1550_4652_4_OCSVM_RBF_0,01_scale;0.6893;0.9901;0.8076;0.0071
Golf_VAE_1550_4652_4_OCSVM_RBF_0,02_scale;0.7176;0.9829;0.8242;0.0110
Golf_VAE_1550_4652_4_OCSVM_RBF_0,03_scale;0.7466;0.9769;0.8416;0.0151
Golf_VAE_1550_4652_4_OCSVM_RBF_0,04_scale;0.8363;0.9718;0.8968;0.0196
Golf_VAE_1550_4652_4_OCSVM_RBF_0,05_scale;0.9266;0.9670;0.9460;0.0228
Golf_VAE_1550_4652_4_OCSVM_RBF_0,06_scale;0.9705;0.9615;0.9659;0.0260
Golf_VAE_1550_4652_4_OCSVM_RBF_0,07_scale;0.9853;0.9550;0.9699;0.0299
Golf_VAE_1550_4652_4_OCSVM_RBF_0,08_scale;0.9915;0.9478;0.9692;0.0368
Golf_VAE_1550_4652_4_OCSVM_RBF_0,09_scale;0.9955;0.9408;0.9674;0.0369
Golf_VAE_1550_4652_4_OCSVM_RBF_0,1_scale;0.9969;0.9323;0.9635;0.0398
Golf_VAE_1550_4652_4_OCSVM_RBF_0,2_scale;0.9996;0.8459;0.9163;0.0768
Golf_VAE_1550_4652_4_OCSVM_RBF_0,3_scale;0.9998;0.7420;0.8517;0.1163
