Parameters;Precisao;Revocacao;F1-Score;Tempo
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6393;0.9724;0.7700;0.0050
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6416;0.9846;0.7760;0.0054
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6367;0.9688;0.7670;0.0059
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7342;0.9850;0.8404;0.0095
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8505;0.9818;0.9100;0.0124
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9293;0.9707;0.9492;0.0183
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9601;0.9548;0.9572;0.0242
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9748;0.9412;0.9576;0.0300
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9805;0.9293;0.9541;0.0366
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9845;0.9178;0.9499;0.0440
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9865;0.9073;0.9452;0.0516
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9876;0.8961;0.9396;0.0540
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9889;0.8847;0.9339;0.0607
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9895;0.8746;0.9284;0.0703
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9941;0.7738;0.8702;0.1285
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9957;0.6703;0.8012;0.1898
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9966;0.5725;0.7272;0.2519
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9970;0.4718;0.6404;0.2982
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9973;0.3776;0.5477;0.3656
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9972;0.2815;0.4389;0.4155
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9970;0.1917;0.3215;0.4543
Advertising_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9974;0.0954;0.1741;0.4921
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6375;0.9964;0.7737;0.0048
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6380;0.9965;0.7741;0.0043
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6379;0.9965;0.7740;0.0047
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.6903;0.9932;0.8102;0.0072
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8155;0.9878;0.8909;0.0101
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9212;0.9721;0.9447;0.0168
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9598;0.9576;0.9583;0.0233
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9719;0.9445;0.9577;0.0285
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9763;0.9332;0.9540;0.0346
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9801;0.9221;0.9500;0.0458
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9835;0.9098;0.9451;0.0481
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9848;0.8994;0.9401;0.0532
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9862;0.8886;0.9348;0.0603
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9871;0.8765;0.9284;0.0713
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9927;0.7731;0.8692;0.1278
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9949;0.6689;0.7999;0.1888
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9961;0.5750;0.7290;0.2446
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9962;0.4815;0.6491;0.3011
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9966;0.3847;0.5551;0.3684
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9968;0.2885;0.4474;0.4143
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9974;0.1982;0.3306;0.4594
Advertising_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9969;0.1004;0.1824;0.4901
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5310;0.9738;0.6863;0.0056
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5356;0.9892;0.6945;0.0051
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5364;0.9917;0.6958;0.0048
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.5653;0.9930;0.7199;0.0083
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7203;0.9893;0.8309;0.0112
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9042;0.9742;0.9368;0.0166
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9594;0.9608;0.9598;0.0230
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9738;0.9525;0.9630;0.0294
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9804;0.9427;0.9611;0.0353
Advertising_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9845;0.9321;0.9575;0.0447
