Parameters;Precisao;Revocacao;F1-Score;Tempo
Management_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5466;0.9975;0.7060;0.0042
Management_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5462;0.9976;0.7057;0.0046
Management_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5463;0.9976;0.7058;0.0044
Management_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7421;0.9939;0.8491;0.0072
Management_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9095;0.9868;0.9464;0.0104
Management_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9521;0.9779;0.9648;0.0168
Management_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9681;0.9671;0.9676;0.0229
Management_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9746;0.9572;0.9658;0.0293
Management_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9788;0.9472;0.9627;0.0356
Management_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9820;0.9376;0.9592;0.0443
Management_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9840;0.9279;0.9551;0.0477
Management_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9855;0.9171;0.9501;0.0552
Management_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9869;0.9065;0.9450;0.0604
Management_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9879;0.8965;0.9400;0.0686
Management_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9928;0.7925;0.8814;0.1276
Management_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9941;0.6910;0.8152;0.1881
Management_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9949;0.5930;0.7430;0.2444
Management_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9952;0.4963;0.6623;0.2969
Management_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9955;0.3949;0.5653;0.3648
Management_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9957;0.2959;0.4559;0.4210
Management_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9955;0.1978;0.3298;0.4571
Management_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9964;0.0993;0.1806;0.4928
Management_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5627;0.9970;0.7189;0.0051
Management_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5625;0.9971;0.7187;0.0043
Management_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5621;0.9971;0.7185;0.0045
Management_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7141;0.9943;0.8304;0.0070
Management_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8968;0.9877;0.9394;0.0104
Management_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9472;0.9758;0.9612;0.0166
Management_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9624;0.9664;0.9643;0.0222
Management_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9707;0.9551;0.9628;0.0308
Management_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9753;0.9452;0.9600;0.0353
Management_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9786;0.9338;0.9557;0.0443
Management_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9820;0.9217;0.9509;0.0493
Management_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9837;0.9108;0.9459;0.0536
Management_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9850;0.8994;0.9402;0.0599
Management_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9861;0.8886;0.9348;0.0728
Management_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9914;0.7826;0.8747;0.1272
Management_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9930;0.6799;0.8071;0.1903
Management_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9938;0.5771;0.7301;0.2450
Management_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9951;0.4787;0.6463;0.3034
Management_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9955;0.3735;0.5430;0.3636
Management_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9954;0.2792;0.4359;0.4143
Management_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9950;0.1831;0.3091;0.4575
Management_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9935;0.0883;0.1619;0.4915
Management_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5884;0.9974;0.7363;0.0044
Management_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5882;0.9974;0.7364;0.0044
Management_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5882;0.9974;0.7364;0.0049
Management_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7847;0.9941;0.8750;0.0070
Management_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9053;0.9854;0.9426;0.0104
Management_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9468;0.9751;0.9605;0.0170
Management_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9649;0.9640;0.9643;0.0233
Management_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9721;0.9539;0.9628;0.0293
Management_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9771;0.9420;0.9592;0.0357
Management_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9803;0.9296;0.9542;0.0449
Management_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9822;0.9199;0.9500;0.0470
Management_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9840;0.9085;0.9447;0.0529
