Parameters;Precisao;Revocacao;F1-Score;Tempo
Media_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6360;0.9988;0.7763;0.0047
Media_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6358;0.9988;0.7762;0.0041
Media_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6359;0.9988;0.7762;0.0040
Media_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7135;0.9929;0.8298;0.0072
Media_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7644;0.9856;0.8602;0.0103
Media_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8062;0.9757;0.8823;0.0163
Media_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8409;0.9659;0.8988;0.0226
Media_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.8699;0.9523;0.9091;0.0288
Media_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.8869;0.9415;0.9133;0.0347
Media_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.8997;0.9317;0.9153;0.0433
Media_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9087;0.9205;0.9145;0.0483
Media_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9170;0.9114;0.9142;0.0535
Media_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9236;0.9014;0.9123;0.0593
Media_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9299;0.8914;0.9102;0.0700
Media_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9611;0.7895;0.8669;0.1264
Media_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9702;0.6864;0.8040;0.1922
Media_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9759;0.5833;0.7301;0.2480
Media_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9790;0.4787;0.6429;0.3066
Media_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9811;0.3779;0.5455;0.3697
Media_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9822;0.2885;0.4459;0.4167
Media_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9835;0.1942;0.3243;0.4548
Media_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9847;0.0996;0.1808;0.4984
Media_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6391;0.9974;0.7779;0.0050
Media_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6384;0.9976;0.7775;0.0052
Media_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6385;0.9975;0.7776;0.0050
Media_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7090;0.9923;0.8265;0.0075
Media_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7586;0.9861;0.8569;0.0114
Media_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8081;0.9741;0.8830;0.0174
Media_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8382;0.9643;0.8966;0.0240
Media_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8633;0.9522;0.9055;0.0310
Media_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.8812;0.9414;0.9102;0.0355
