Parameters;Precisao;Revocacao;F1-Score;Tempo
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,0001_scale;0.5242;0.9980;0.6873;0.0043
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,0005_scale;0.5245;0.9983;0.6876;0.0039
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,001_scale;0.5243;0.9982;0.6875;0.0047
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,005_scale;0.7200;0.9898;0.8335;0.0064
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,01_scale;0.7569;0.9839;0.8555;0.0098
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,02_scale;0.7971;0.9720;0.8758;0.0152
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,03_scale;0.8329;0.9553;0.8899;0.0212
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,04_scale;0.8476;0.9441;0.8932;0.0269
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,05_scale;0.8588;0.9322;0.8939;0.0325
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,06_scale;0.8693;0.9201;0.8939;0.0389
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,07_scale;0.8757;0.9098;0.8924;0.0468
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,08_scale;0.8819;0.8995;0.8906;0.0496
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,09_scale;0.8871;0.8869;0.8870;0.0567
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,1_scale;0.8921;0.8770;0.8845;0.0632
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,2_scale;0.9205;0.7631;0.8344;0.1241
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,3_scale;0.9353;0.6631;0.7760;0.1740
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,4_scale;0.9438;0.5636;0.7057;0.2313
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,5_scale;0.9488;0.4693;0.6279;0.2796
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,6_scale;0.9523;0.3735;0.5365;0.3466
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,7_scale;0.9549;0.2793;0.4321;0.3858
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,8_scale;0.9555;0.1857;0.3109;0.4539
Kidnapping_VAE_1912_5737_8_OCSVM_RBF_0,9_scale;0.9546;0.0931;0.1695;0.4873
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,0001_scale;0.5529;0.9933;0.7086;0.0047
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,0005_scale;0.5511;0.9843;0.7040;0.0045
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,001_scale;0.5526;0.9956;0.7092;0.0047
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,005_scale;0.7074;0.9870;0.8240;0.0073
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,01_scale;0.7420;0.9824;0.8454;0.0100
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,02_scale;0.7824;0.9718;0.8668;0.0157
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,03_scale;0.8104;0.9582;0.8779;0.0220
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,04_scale;0.8299;0.9450;0.8836;0.0279
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,05_scale;0.8446;0.9328;0.8864;0.0346
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,06_scale;0.8557;0.9194;0.8863;0.0387
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,07_scale;0.8636;0.9088;0.8855;0.0480
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,08_scale;0.8713;0.8973;0.8840;0.0504
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,09_scale;0.8776;0.8858;0.8816;0.0558
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,1_scale;0.8821;0.8755;0.8787;0.0644
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,2_scale;0.9148;0.7650;0.8332;0.1231
Kidnapping_VAE_1912_5737_9_OCSVM_RBF_0,3_scale;0.9298;0.6662;0.7762;0.1720
