Parameters;Precisao;Revocacao;F1-Score;Tempo
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9731;0.9030;0.9367;0.7034
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9707;0.9135;0.9412;1.0323
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9706;0.9133;0.9411;1.0749
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9706;0.9140;0.9415;1.1081
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9707;0.9137;0.9414;1.1228
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9707;0.9130;0.9410;1.2005
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9728;0.9120;0.9414;1.2567
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9745;0.9065;0.9393;1.3611
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9761;0.8978;0.9353;1.4800
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9772;0.8910;0.9321;1.6369
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9791;0.8855;0.9299;1.7692
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9814;0.8768;0.9261;1.8985
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9830;0.8685;0.9222;2.0701
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9841;0.8632;0.9197;2.2300
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9907;0.7772;0.8711;3.8374
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9932;0.6820;0.8087;5.5187
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9945;0.5903;0.7408;7.0635
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9951;0.4948;0.6609;8.6030
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9964;0.3945;0.5652;10.0939
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9965;0.2825;0.4402;11.6554
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9965;0.1845;0.3114;13.0443
Agriculture_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9969;0.0958;0.1747;14.4064
