Parameters;Precisao;Revocacao;F1-Score;Tempo
Crime_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6291;0.9978;0.7703;0.0043
Crime_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6299;0.9978;0.7708;0.0042
Crime_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6300;0.9978;0.7709;0.0042
Crime_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.6927;0.9947;0.8153;0.0072
Crime_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7976;0.9900;0.8833;0.0100
Crime_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8442;0.9831;0.9083;0.0175
Crime_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8718;0.9712;0.9187;0.0227
Crime_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8869;0.9576;0.9208;0.0289
Crime_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.8970;0.9485;0.9220;0.0347
Crime_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9045;0.9379;0.9208;0.0448
Crime_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9098;0.9273;0.9184;0.0483
Crime_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9137;0.9168;0.9153;0.0539
Crime_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9169;0.9068;0.9118;0.0597
Crime_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9194;0.8967;0.9079;0.0709
Crime_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9339;0.7958;0.8593;0.1282
Crime_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9419;0.6940;0.7991;0.1898
Crime_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9467;0.6018;0.7358;0.2464
Crime_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9480;0.5035;0.6576;0.3024
Crime_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9518;0.4113;0.5743;0.3692
Crime_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9528;0.3076;0.4648;0.4135
Crime_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9540;0.2024;0.3338;0.4635
Crime_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9552;0.1000;0.1810;0.4905
Crime_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6835;0.9908;0.8051;0.0047
Crime_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6832;0.9919;0.8054;0.0045
Crime_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6830;0.9928;0.8057;0.0047
Crime_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7229;0.9926;0.8325;0.0075
Crime_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.7788;0.9905;0.8696;0.0104
Crime_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8321;0.9821;0.8999;0.0162
Crime_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8542;0.9718;0.9082;0.0239
Crime_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.8696;0.9613;0.9123;0.0287
Crime_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.8803;0.9504;0.9133;0.0361
Crime_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.8872;0.9399;0.9121;0.0442
Crime_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.8928;0.9309;0.9108;0.0477
Crime_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.8969;0.9205;0.9078;0.0525
Crime_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9018;0.9121;0.9063;0.0585
Crime_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9049;0.9026;0.9031;0.0715
Crime_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9268;0.7965;0.8564;0.1295
Crime_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9366;0.6984;0.7998;0.1871
Crime_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9442;0.5967;0.7310;0.2474
Crime_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9476;0.4917;0.6472;0.2975
Crime_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9492;0.4007;0.5633;0.3670
Crime_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9492;0.3026;0.4588;0.4134
Crime_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9524;0.2056;0.3382;0.4589
Crime_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9548;0.1053;0.1895;0.4889
Crime_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5904;0.9972;0.7406;0.0056
Crime_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5854;0.9970;0.7369;0.0049
Crime_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5853;0.9969;0.7367;0.0047
Crime_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6055;0.9944;0.7519;0.0073
Crime_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7826;0.9888;0.8733;0.0103
Crime_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.8398;0.9820;0.9053;0.0169
Crime_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8599;0.9743;0.9134;0.0230
Crime_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8733;0.9639;0.9163;0.0289
Crime_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.8817;0.9552;0.9170;0.0349
Crime_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.8883;0.9447;0.9156;0.0452
Crime_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.8949;0.9351;0.9146;0.0481
Crime_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.8999;0.9251;0.9123;0.0538
Crime_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9044;0.9161;0.9102;0.0599
Crime_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9086;0.9046;0.9066;0.0696
Crime_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9259;0.8068;0.8622;0.1265
Crime_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9364;0.7094;0.8072;0.1895
Crime_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9416;0.6070;0.7381;0.2444
Crime_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9432;0.5027;0.6557;0.3028
Crime_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9447;0.4000;0.5620;0.3697
Crime_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9427;0.2967;0.4513;0.4119
Crime_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9440;0.1988;0.3284;0.4553
Crime_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9469;0.1000;0.1808;0.4912
Crime_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5584;0.9995;0.7162;0.0045
Crime_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5587;0.9995;0.7164;0.0042
Crime_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5586;0.9995;0.7164;0.0043
Crime_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.5905;0.9964;0.7409;0.0071
Crime_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.7784;0.9906;0.8707;0.0102
Crime_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.8432;0.9837;0.9080;0.0159
Crime_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.8654;0.9752;0.9170;0.0238
Crime_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.8807;0.9657;0.9212;0.0298
Crime_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.8892;0.9559;0.9213;0.0366
Crime_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.8956;0.9460;0.9200;0.0441
Crime_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9006;0.9375;0.9187;0.0485
Crime_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9050;0.9287;0.9167;0.0550
Crime_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9084;0.9196;0.9139;0.0619
Crime_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9121;0.9076;0.9098;0.0679
Crime_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9303;0.8055;0.8634;0.1316
Crime_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9378;0.7036;0.8039;0.1905
Crime_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9435;0.6083;0.7396;0.2449
Crime_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9467;0.5083;0.6614;0.3006
Crime_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9469;0.3995;0.5618;0.3725
Crime_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9473;0.2994;0.4549;0.4182
Crime_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9503;0.2034;0.3351;0.4661
Crime_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9552;0.0988;0.1790;0.4933
Crime_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5674;0.9990;0.7232;0.0041
Crime_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5674;0.9990;0.7232;0.0040
Crime_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5674;0.9990;0.7233;0.0041
Crime_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.6152;0.9963;0.7595;0.0070
Crime_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7992;0.9906;0.8843;0.0103
Crime_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8386;0.9839;0.9053;0.0162
Crime_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8661;0.9733;0.9164;0.0229
