Parameters;Precisao;Revocacao;F1-Score;Tempo
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9733;0.9030;0.9369;0.7573
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9724;0.9055;0.9378;0.9432
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9724;0.9058;0.9379;0.9677
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9724;0.9055;0.9377;1.0309
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9724;0.9058;0.9379;1.0431
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9728;0.9052;0.9378;1.0913
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9742;0.9022;0.9368;1.1626
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9756;0.8962;0.9343;1.2856
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9778;0.8895;0.9315;1.3571
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9790;0.8808;0.9273;1.4916
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9805;0.8700;0.9220;1.7046
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9821;0.8588;0.9163;1.8772
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9829;0.8492;0.9112;2.0280
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9837;0.8385;0.9053;2.2078
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9901;0.7222;0.8352;3.7871
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9950;0.5985;0.7474;5.5305
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9973;0.4863;0.6538;7.0521
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9987;0.3855;0.5563;8.5636
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9992;0.2797;0.4371;10.1414
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9996;0.1870;0.3151;11.6168
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9998;0.1180;0.2111;13.1123
Fashion_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9995;0.0530;0.1007;14.4844
