Parameters;Precisao;Revocacao;F1-Score;Tempo
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9029;0.9107;0.9068;0.8423
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8987;0.9210;0.9097;1.1347
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8983;0.9215;0.9098;1.2043
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8983;0.9213;0.9097;1.2699
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8983;0.9213;0.9097;1.2921
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8992;0.9207;0.9098;1.3182
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9026;0.9200;0.9112;1.3578
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9065;0.9153;0.9109;1.4385
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9125;0.9090;0.9108;1.5712
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9179;0.9025;0.9101;1.6951
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9244;0.8932;0.9086;1.8051
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9301;0.8835;0.9062;2.0126
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9346;0.8742;0.9034;2.1559
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9383;0.8670;0.9012;2.3092
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9570;0.7630;0.8491;4.0082
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9693;0.6600;0.7853;5.6210
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9786;0.5627;0.7146;7.1027
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9844;0.4713;0.6374;8.6868
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9894;0.3772;0.5462;10.1285
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9912;0.2720;0.4269;11.6148
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9934;0.1918;0.3215;13.0334
Holiday_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9943;0.0920;0.1684;14.4454
