Parameters;Precisao;Revocacao;F1-Score;Tempo
Flood_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5913;0.9984;0.7421;0.0045
Flood_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5926;0.9985;0.7431;0.0042
Flood_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5927;0.9985;0.7432;0.0042
Flood_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7139;0.9936;0.8296;0.0067
Flood_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7673;0.9889;0.8626;0.0100
Flood_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8367;0.9785;0.9007;0.0170
Flood_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8736;0.9678;0.9176;0.0223
Flood_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8956;0.9569;0.9248;0.0283
Flood_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9118;0.9458;0.9282;0.0343
Flood_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9241;0.9353;0.9295;0.0440
Flood_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9338;0.9227;0.9282;0.0485
Flood_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9412;0.9111;0.9258;0.0542
Flood_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9468;0.8986;0.9220;0.0579
Flood_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9508;0.8889;0.9187;0.0707
Flood_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9727;0.7791;0.8651;0.1306
Flood_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9797;0.6729;0.7976;0.1870
Flood_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9833;0.5813;0.7304;0.2472
Flood_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9859;0.4916;0.6558;0.3016
Flood_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9870;0.3948;0.5638;0.3681
Flood_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9880;0.2982;0.4578;0.4177
Flood_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9897;0.2003;0.3329;0.4535
Flood_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9900;0.1029;0.1862;0.4900
Flood_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6364;0.9965;0.7762;0.0047
Flood_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6379;0.9965;0.7773;0.0046
Flood_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6378;0.9965;0.7772;0.0048
Flood_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7488;0.9917;0.8532;0.0071
Flood_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8115;0.9840;0.8893;0.0102
Flood_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8652;0.9709;0.9147;0.0168
Flood_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.8919;0.9596;0.9243;0.0231
Flood_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9091;0.9462;0.9272;0.0287
Flood_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9178;0.9363;0.9268;0.0350
Flood_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9274;0.9246;0.9259;0.0446
Flood_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9344;0.9128;0.9234;0.0501
Flood_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9400;0.9022;0.9206;0.0533
Flood_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9452;0.8907;0.9171;0.0591
Flood_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9488;0.8803;0.9132;0.0720
Flood_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9694;0.7718;0.8593;0.1304
Flood_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9775;0.6662;0.7922;0.1887
Flood_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9818;0.5708;0.7218;0.2486
Flood_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9846;0.4787;0.6441;0.3005
Flood_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9853;0.3861;0.5547;0.3669
Flood_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9866;0.2890;0.4468;0.4159
Flood_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9879;0.1904;0.3189;0.4587
Flood_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9877;0.0960;0.1749;0.4865
Flood_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5851;0.9985;0.7373;0.0044
Flood_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5856;0.9991;0.7379;0.0041
Flood_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5855;0.9991;0.7378;0.0041
Flood_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6758;0.9952;0.8037;0.0074
Flood_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7160;0.9929;0.8304;0.0103
Flood_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.7973;0.9859;0.8804;0.0161
Flood_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8459;0.9768;0.9057;0.0225
Flood_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8763;0.9683;0.9191;0.0283
Flood_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9061;0.9577;0.9308;0.0341
Flood_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9227;0.9470;0.9345;0.0441
Flood_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9359;0.9353;0.9355;0.0487
Flood_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9463;0.9218;0.9339;0.0536
Flood_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9530;0.9086;0.9302;0.0590
Flood_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9575;0.8967;0.9261;0.0688
Flood_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9779;0.7801;0.8679;0.1294
Flood_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9831;0.6789;0.8031;0.1879
Flood_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9858;0.5773;0.7282;0.2455
Flood_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9879;0.4800;0.6460;0.3019
Flood_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9888;0.3870;0.5562;0.3734
Flood_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9891;0.2949;0.4541;0.4167
Flood_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9905;0.1976;0.3291;0.4576
Flood_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9903;0.1036;0.1874;0.4974
Flood_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5854;0.9984;0.7374;0.0046
Flood_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5853;0.9984;0.7373;0.0044
Flood_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5856;0.9986;0.7376;0.0043
Flood_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.7091;0.9945;0.8262;0.0072
Flood_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.7590;0.9912;0.8582;0.0103
Flood_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.8210;0.9846;0.8945;0.0165
Flood_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.8683;0.9753;0.9182;0.0233
Flood_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.8972;0.9647;0.9294;0.0283
Flood_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9158;0.9543;0.9344;0.0343
Flood_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9311;0.9440;0.9374;0.0442
Flood_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9408;0.9322;0.9364;0.0505
Flood_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9480;0.9194;0.9333;0.0547
Flood_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9538;0.9082;0.9304;0.0582
Flood_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9580;0.8964;0.9261;0.0692
Flood_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9773;0.7801;0.8676;0.1275
Flood_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9838;0.6747;0.8004;0.1853
Flood_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9865;0.5770;0.7280;0.2466
Flood_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9882;0.4808;0.6468;0.2994
Flood_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9897;0.3862;0.5555;0.3687
Flood_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9897;0.2925;0.4513;0.4140
Flood_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9895;0.1984;0.3303;0.4583
Flood_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9914;0.1055;0.1905;0.4955
Flood_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.5962;0.9978;0.7461;0.0041
Flood_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.5957;0.9981;0.7458;0.0042
Flood_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.5958;0.9981;0.7458;0.0041
Flood_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7489;0.9927;0.8537;0.0069
Flood_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8072;0.9877;0.8882;0.0100
Flood_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8607;0.9790;0.9160;0.0161
Flood_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8931;0.9700;0.9299;0.0221
Flood_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9144;0.9587;0.9360;0.0285
Flood_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9271;0.9473;0.9371;0.0350
