Parameters;Precisao;Revocacao;F1-Score;Tempo
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9616;0.8782;0.9180;0.6676
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9605;0.8850;0.9212;0.8267
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9602;0.8852;0.9212;0.8416
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9602;0.8855;0.9214;0.8850
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9602;0.8855;0.9214;0.8959
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9614;0.8832;0.9207;0.9464
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9646;0.8760;0.9182;1.0603
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9692;0.8672;0.9154;1.1908
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9733;0.8522;0.9088;1.3369
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9763;0.8403;0.9032;1.4968
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9790;0.8255;0.8957;1.6668
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9803;0.8157;0.8905;1.7770
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9821;0.8065;0.8857;1.9016
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9838;0.7903;0.8765;2.0607
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9899;0.5945;0.7429;3.8281
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9925;0.4113;0.5815;5.5899
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9935;0.2465;0.3950;7.2671
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9932;0.1303;0.2303;8.9318
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9926;0.0568;0.1074;10.4191
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9804;0.0185;0.0363;11.8008
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9376;0.0032;0.0065;13.1173
Parliament_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.0000;0.0000;0.0000;14.4370
