Parameters;Precisao;Revocacao;F1-Score;Tempo
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6929;0.9965;0.8164;0.0046
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6938;0.9966;0.8170;0.0045
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6934;0.9964;0.8167;0.0048
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7808;0.9907;0.8722;0.0076
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8978;0.9795;0.9357;0.0105
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9597;0.9637;0.9617;0.0171
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9732;0.9505;0.9617;0.0230
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9786;0.9388;0.9582;0.0294
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9824;0.9269;0.9538;0.0362
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9852;0.9156;0.9491;0.0444
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9876;0.9030;0.9434;0.0489
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9894;0.8924;0.9384;0.0524
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9904;0.8807;0.9323;0.0593
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9912;0.8691;0.9261;0.0692
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9939;0.7550;0.8581;0.1294
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9950;0.6564;0.7909;0.1890
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9957;0.5550;0.7125;0.2437
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9957;0.4595;0.6285;0.2982
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9959;0.3661;0.5349;0.3640
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9954;0.2719;0.4266;0.4113
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9956;0.1856;0.3124;0.4531
Petrol_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9937;0.0910;0.1665;0.4866
