Parameters;Precisao;Revocacao;F1-Score;Tempo
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8075;0.9964;0.8911;0.0042
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.8074;0.9965;0.8911;0.0039
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.8075;0.9965;0.8911;0.0040
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8853;0.9881;0.9338;0.0072
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9227;0.9785;0.9497;0.0099
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9505;0.9603;0.9553;0.0164
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9601;0.9469;0.9534;0.0220
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9676;0.9309;0.9489;0.0298
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9721;0.9166;0.9435;0.0344
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9765;0.9015;0.9375;0.0486
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9792;0.8901;0.9325;0.0490
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9816;0.8747;0.9251;0.0537
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9832;0.8607;0.9179;0.0597
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9845;0.8469;0.9105;0.0700
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9920;0.7279;0.8396;0.1297
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9936;0.6144;0.7593;0.1925
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9946;0.5137;0.6774;0.2474
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9951;0.4183;0.5888;0.2982
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9957;0.3228;0.4874;0.3729
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9960;0.2363;0.3817;0.4158
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9958;0.1555;0.2687;0.4601
Impeachment_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9956;0.0759;0.1408;0.4936
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.8396;0.9943;0.9098;0.0040
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.8392;0.9943;0.9096;0.0042
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.8392;0.9943;0.9096;0.0039
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9007;0.9854;0.9411;0.0070
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9298;0.9750;0.9518;0.0103
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9511;0.9587;0.9549;0.0161
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9625;0.9437;0.9530;0.0227
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9681;0.9289;0.9481;0.0291
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9726;0.9127;0.9417;0.0345
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9763;0.8979;0.9355;0.0443
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9786;0.8834;0.9285;0.0486
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9808;0.8705;0.9224;0.0533
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9827;0.8562;0.9151;0.0586
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9844;0.8417;0.9075;0.0690
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9901;0.7264;0.8380;0.1276
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9926;0.6131;0.7580;0.1896
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9944;0.5099;0.6741;0.2454
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9952;0.4120;0.5827;0.3066
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9959;0.3230;0.4877;0.3677
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9959;0.2409;0.3879;0.4120
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9956;0.1631;0.2802;0.4598
Impeachment_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9945;0.0827;0.1526;0.4876
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.7763;0.9971;0.8728;0.0046
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.7762;0.9971;0.8727;0.0043
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.7761;0.9971;0.8726;0.0040
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8863;0.9868;0.9338;0.0070
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.9199;0.9783;0.9482;0.0103
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9437;0.9651;0.9543;0.0166
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9576;0.9539;0.9557;0.0227
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9682;0.9400;0.9539;0.0296
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9748;0.9239;0.9486;0.0352
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9785;0.9113;0.9437;0.0452
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9815;0.8964;0.9370;0.0473
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9842;0.8812;0.9299;0.0529
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9865;0.8680;0.9235;0.0593
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9881;0.8557;0.9172;0.0688
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9935;0.7304;0.8419;0.1287
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9953;0.6202;0.7642;0.1926
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9961;0.5265;0.6889;0.2518
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9964;0.4368;0.6073;0.2975
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9965;0.3459;0.5135;0.3785
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9963;0.2554;0.4065;0.4220
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9962;0.1670;0.2860;0.4639
Impeachment_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9972;0.0833;0.1537;0.5120
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.7960;0.9962;0.8847;0.0044
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.7962;0.9963;0.8849;0.0039
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.7961;0.9963;0.8848;0.0041
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.8718;0.9881;0.9259;0.0071
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.9090;0.9798;0.9426;0.0103
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9389;0.9657;0.9517;0.0167
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9534;0.9534;0.9532;0.0222
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9630;0.9412;0.9519;0.0289
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9700;0.9266;0.9477;0.0345
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9749;0.9131;0.9430;0.0420
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9793;0.8969;0.9362;0.0478
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9818;0.8817;0.9290;0.0534
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9836;0.8687;0.9225;0.0595
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9854;0.8560;0.9161;0.0712
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9918;0.7305;0.8413;0.1268
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9942;0.6241;0.7667;0.1879
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9952;0.5262;0.6883;0.2497
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9958;0.4305;0.6010;0.2975
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9962;0.3409;0.5078;0.3700
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9960;0.2553;0.4063;0.4149
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9956;0.1739;0.2959;0.4569
Impeachment_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9965;0.0924;0.1691;0.4904
Impeachment_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.8259;0.9957;0.9024;0.0046
