Parameters;Precisao;Revocacao;F1-Score;Tempo
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7597;0.9893;0.8574;0.0047
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7598;0.9904;0.8578;0.0046
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7599;0.9913;0.8580;0.0048
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8019;0.9850;0.8810;0.0072
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8287;0.9775;0.8938;0.0107
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8634;0.9623;0.9069;0.0164
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8844;0.9457;0.9106;0.0227
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.8994;0.9301;0.9111;0.0286
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9116;0.9139;0.9095;0.0347
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9212;0.8978;0.9061;0.0450
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9275;0.8822;0.9013;0.0492
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9320;0.8688;0.8962;0.0543
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9360;0.8549;0.8905;0.0590
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9393;0.8426;0.8854;0.0699
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9562;0.7318;0.8262;0.1286
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9622;0.6328;0.7604;0.1896
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9661;0.5355;0.6860;0.2452
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9701;0.4419;0.6047;0.2996
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9721;0.3505;0.5136;0.3641
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9739;0.2606;0.4103;0.4119
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9751;0.1746;0.2956;0.4534
Earnings_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9760;0.0863;0.1584;0.4862
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7534;0.9917;0.8557;0.0053
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7536;0.9916;0.8558;0.0053
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7536;0.9916;0.8558;0.0052
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8288;0.9831;0.8991;0.0076
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8542;0.9766;0.9110;0.0106
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8823;0.9616;0.9201;0.0172
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9066;0.9474;0.9264;0.0223
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9212;0.9338;0.9273;0.0286
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9303;0.9173;0.9236;0.0343
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9398;0.9012;0.9200;0.0442
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9461;0.8856;0.9147;0.0505
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9515;0.8721;0.9099;0.0557
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9552;0.8589;0.9044;0.0587
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9582;0.8462;0.8986;0.0703
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9751;0.7295;0.8344;0.1263
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9813;0.6201;0.7598;0.1889
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9836;0.5263;0.6855;0.2455
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9851;0.4365;0.6046;0.3002
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9875;0.3457;0.5119;0.3649
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9878;0.2558;0.4059;0.4094
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9881;0.1723;0.2931;0.4549
Earnings_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9916;0.0862;0.1584;0.4837
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.7518;0.9901;0.8544;0.0045
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.7518;0.9902;0.8545;0.0046
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.7517;0.9903;0.8544;0.0043
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8149;0.9823;0.8906;0.0071
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8442;0.9735;0.9040;0.0103
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.8902;0.9571;0.9222;0.0167
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9128;0.9419;0.9270;0.0222
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9279;0.9253;0.9264;0.0286
Earnings_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9380;0.9083;0.9227;0.0342
