Parameters;Precisao;Revocacao;F1-Score;Tempo
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9080;0.9310;0.9193;0.6793
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9059;0.9353;0.9204;0.8439
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9061;0.9350;0.9203;0.8516
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9063;0.9353;0.9205;0.8946
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9063;0.9353;0.9205;0.9117
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9063;0.9353;0.9206;0.9427
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9098;0.9320;0.9208;1.0029
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9184;0.9247;0.9216;1.1654
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9252;0.9127;0.9189;1.3513
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9301;0.9042;0.9170;1.5258
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9342;0.8928;0.9130;1.6541
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9370;0.8828;0.9091;1.8591
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9401;0.8752;0.9065;2.0124
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9429;0.8668;0.9032;2.1764
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9625;0.7580;0.8481;3.7922
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9745;0.6512;0.7807;5.4511
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9809;0.5550;0.7089;7.0446
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9849;0.4680;0.6345;8.6086
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9887;0.3640;0.5321;10.1067
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9900;0.2737;0.4289;11.6295
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9919;0.1908;0.3200;13.0695
Theft_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9943;0.0875;0.1608;14.3949
