Parameters;Precisao;Revocacao;F1-Score;Tempo
Drama_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7312;0.9936;0.8411;0.0057
Drama_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7297;0.9938;0.8403;0.0052
Drama_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7298;0.9938;0.8403;0.0061
Drama_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8079;0.9883;0.8886;0.0083
Drama_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8591;0.9801;0.9151;0.0127
Drama_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9227;0.9636;0.9423;0.0180
Drama_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9487;0.9460;0.9469;0.0248
Drama_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9645;0.9339;0.9488;0.0324
Drama_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9731;0.9201;0.9457;0.0385
Drama_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9792;0.9046;0.9403;0.0481
Drama_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9817;0.8913;0.9342;0.0541
Drama_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9835;0.8773;0.9273;0.0580
Drama_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9849;0.8630;0.9198;0.0666
Drama_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9859;0.8511;0.9134;0.0735
Drama_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9913;0.7330;0.8426;0.1401
Drama_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9935;0.6257;0.7674;0.2037
Drama_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9944;0.5348;0.6950;0.2625
Drama_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9951;0.4426;0.6118;0.3238
Drama_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9953;0.3566;0.5233;0.3942
Drama_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9959;0.2717;0.4244;0.4213
Drama_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9953;0.1859;0.3110;0.4500
Drama_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9964;0.0992;0.1792;0.4959
Drama_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7165;0.9964;0.8310;0.0042
Drama_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7167;0.9965;0.8312;0.0039
Drama_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7167;0.9965;0.8312;0.0040
Drama_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.8217;0.9874;0.8957;0.0068
Drama_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8863;0.9782;0.9295;0.0098
Drama_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9401;0.9628;0.9512;0.0164
Drama_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9640;0.9470;0.9554;0.0228
Drama_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9732;0.9287;0.9504;0.0284
Drama_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9776;0.9104;0.9427;0.0349
Drama_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9809;0.8969;0.9370;0.0427
Drama_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9829;0.8817;0.9296;0.0524
Drama_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9846;0.8657;0.9213;0.0524
Drama_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9862;0.8521;0.9143;0.0586
Drama_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9873;0.8387;0.9069;0.0688
Drama_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9917;0.7212;0.8350;0.1290
Drama_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9935;0.6152;0.7598;0.1887
Drama_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9946;0.5160;0.6793;0.2452
Drama_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9947;0.4232;0.5936;0.3039
Drama_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9952;0.3345;0.5003;0.3715
Drama_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9953;0.2507;0.3993;0.4129
Drama_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9956;0.1677;0.2852;0.4567
Drama_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9954;0.0860;0.1572;0.4915
Drama_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5552;0.9938;0.7119;0.0048
Drama_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5559;0.9942;0.7125;0.0045
Drama_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5557;0.9943;0.7124;0.0043
Drama_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6532;0.9845;0.7846;0.0070
Drama_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.7102;0.9777;0.8212;0.0107
Drama_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.8784;0.9648;0.9191;0.0162
Drama_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9491;0.9490;0.9490;0.0228
Drama_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9658;0.9341;0.9497;0.0290
Drama_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9735;0.9216;0.9468;0.0349
Drama_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9777;0.9097;0.9425;0.0443
Drama_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9809;0.8957;0.9364;0.0479
Drama_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9825;0.8851;0.9312;0.0533
Drama_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9839;0.8727;0.9249;0.0582
Drama_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9850;0.8607;0.9186;0.0689
Drama_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9918;0.7441;0.8503;0.1327
Drama_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9937;0.6321;0.7726;0.1866
Drama_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9955;0.5266;0.6887;0.2426
Drama_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9958;0.4276;0.5980;0.2992
Drama_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9961;0.3330;0.4987;0.3706
Drama_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9961;0.2468;0.3943;0.4173
Drama_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9955;0.1656;0.2823;0.4573
Drama_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9953;0.0847;0.1549;0.4907
Drama_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5812;0.9960;0.7331;0.0045
Drama_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5803;0.9961;0.7324;0.0045
Drama_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5802;0.9961;0.7324;0.0044
Drama_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.6887;0.9870;0.8097;0.0073
Drama_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.7446;0.9779;0.8439;0.0113
Drama_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.8859;0.9628;0.9218;0.0177
