Parameters;Precisao;Revocacao;F1-Score;Tempo
Education_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6495;0.9974;0.7837;0.0046
Education_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6499;0.9975;0.7840;0.0043
Education_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6494;0.9975;0.7836;0.0046
Education_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8289;0.9933;0.9020;0.0072
Education_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8928;0.9884;0.9377;0.0105
Education_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9437;0.9785;0.9608;0.0166
Education_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9581;0.9687;0.9633;0.0221
Education_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9658;0.9588;0.9623;0.0288
Education_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9708;0.9473;0.9589;0.0358
Education_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9742;0.9359;0.9546;0.0442
Education_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9766;0.9251;0.9501;0.0469
Education_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9782;0.9132;0.9446;0.0537
Education_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9797;0.9020;0.9392;0.0584
Education_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9806;0.8905;0.9334;0.0704
Education_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9864;0.7833;0.8732;0.1257
Education_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9886;0.6814;0.8067;0.1928
Education_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9900;0.5824;0.7333;0.2499
Education_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9908;0.4845;0.6507;0.2991
Education_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9917;0.3843;0.5538;0.3719
Education_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9919;0.2886;0.4470;0.4154
Education_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9925;0.1926;0.3225;0.4580
Education_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9926;0.0966;0.1760;0.4929
Education_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7012;0.9959;0.8179;0.0057
Education_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6984;0.9957;0.8161;0.0052
Education_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6983;0.9957;0.8160;0.0054
