Parameters;Precisao;Revocacao;F1-Score;Tempo
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9814;0.9203;0.9498;0.7681
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9806;0.9233;0.9511;0.9910
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9809;0.9255;0.9524;1.0074
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9809;0.9255;0.9524;1.0592
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9809;0.9255;0.9524;1.0761
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9811;0.9263;0.9529;1.1457
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9815;0.9243;0.9520;1.2449
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9819;0.9217;0.9509;1.3168
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9822;0.9175;0.9488;1.4631
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9831;0.9010;0.9403;1.5673
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9840;0.8795;0.9288;1.7119
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9850;0.8678;0.9227;1.8697
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9857;0.8532;0.9147;2.0286
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9874;0.8325;0.9034;2.1879
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9956;0.7248;0.8389;3.8494
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9967;0.6288;0.7711;5.4471
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9973;0.5355;0.6968;7.2596
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9976;0.4552;0.6252;8.6586
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9976;0.3598;0.5288;10.2143
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9975;0.2605;0.4131;11.5841
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9979;0.1665;0.2854;13.0983
Insurance_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9978;0.0785;0.1455;14.3728
