Parameters;Precisao;Revocacao;F1-Score;Tempo
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8648;0.9028;0.8834;0.7787
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8582;0.9143;0.8853;1.0741
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8578;0.9145;0.8852;1.1199
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8578;0.9143;0.8851;1.1930
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8577;0.9143;0.8851;1.2102
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8581;0.9147;0.8855;1.2563
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8592;0.9137;0.8856;1.3351
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8628;0.9075;0.8846;1.4527
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8695;0.9035;0.8862;1.5605
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8754;0.8980;0.8865;1.7265
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8812;0.8890;0.8851;1.8616
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.8874;0.8800;0.8837;1.9682
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.8930;0.8725;0.8826;2.1314
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.8982;0.8655;0.8816;2.3123
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9361;0.7572;0.8372;3.8280
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9550;0.6565;0.7781;5.6259
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9652;0.5603;0.7090;7.3369
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9761;0.4730;0.6372;8.6380
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9855;0.3693;0.5372;10.2259
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9908;0.2900;0.4486;11.6633
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9937;0.1943;0.3250;13.0921
Series_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9969;0.0877;0.1613;14.4603
