Parameters;Precisao;Revocacao;F1-Score;Tempo
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,0001_scale;0.9547;0.7954;0.8678;0.5550
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,0005_scale;0.9524;0.8147;0.8782;0.7434
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,001_scale;0.9523;0.8142;0.8778;0.7781
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,005_scale;0.9523;0.8139;0.8777;0.8135
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,01_scale;0.9524;0.8142;0.8779;0.8276
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,02_scale;0.9551;0.8142;0.8790;0.8565
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,03_scale;0.9589;0.8068;0.8763;0.9208
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,04_scale;0.9620;0.7934;0.8696;1.0313
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,05_scale;0.9651;0.7806;0.8631;1.1570
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,06_scale;0.9662;0.7629;0.8526;1.2725
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,07_scale;0.9683;0.7496;0.8450;1.3645
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,08_scale;0.9699;0.7279;0.8317;1.5276
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,09_scale;0.9715;0.7126;0.8221;1.6470
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,1_scale;0.9733;0.6941;0.8103;1.7788
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,2_scale;0.9811;0.5393;0.6960;3.0431
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,3_scale;0.9839;0.3813;0.5496;4.3776
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,4_scale;0.9855;0.2738;0.4285;5.5558
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,5_scale;0.9854;0.1688;0.2882;6.8101
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,6_scale;0.9843;0.0820;0.1513;7.9212
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,7_scale;0.9903;0.0376;0.0724;8.9939
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,8_scale;0.9969;0.0088;0.0175;10.0409
Shareholder_DistilBERTML_1756_5270_OCSVM_RBF_0,9_scale;0.9500;0.0003;0.0006;11.1262
