Parameters;Precisao;Revocacao;F1-Score;Tempo
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9603;0.8972;0.9277;0.8110
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9598;0.9093;0.9339;1.0398
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9595;0.9085;0.9333;1.0711
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9596;0.9090;0.9336;1.1132
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9596;0.9090;0.9336;1.1289
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9602;0.9090;0.9339;1.1930
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9617;0.9060;0.9330;1.2466
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9648;0.9032;0.9330;1.3188
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9692;0.8968;0.9316;1.4251
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9730;0.8922;0.9309;1.5677
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9762;0.8822;0.9268;1.6846
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9783;0.8735;0.9229;1.9014
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9805;0.8652;0.9193;2.0391
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9821;0.8485;0.9104;2.2078
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9894;0.7143;0.8296;3.9019
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9910;0.5968;0.7449;5.5179
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9921;0.4830;0.6497;7.1709
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9928;0.3830;0.5528;8.6995
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9932;0.2665;0.4202;10.2915
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9927;0.1895;0.3183;11.7373
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9930;0.1207;0.2153;13.1205
Retirement_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9947;0.0602;0.1136;14.3716
