Parameters;Precisao;Revocacao;F1-Score;Tempo
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.8510;0.9976;0.9183;0.0054
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.8494;0.9975;0.9174;0.0050
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.8494;0.9975;0.9174;0.0050
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8949;0.9953;0.9423;0.0074
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9274;0.9898;0.9575;0.0102
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9463;0.9797;0.9626;0.0164
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9555;0.9699;0.9626;0.0226
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9617;0.9594;0.9606;0.0293
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9649;0.9499;0.9573;0.0350
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9678;0.9403;0.9538;0.0442
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9693;0.9321;0.9503;0.0462
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9709;0.9221;0.9458;0.0531
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9722;0.9132;0.9418;0.0617
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9735;0.9033;0.9371;0.0722
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9815;0.8002;0.8816;0.1271
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9852;0.6979;0.8170;0.1884
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9872;0.5991;0.7455;0.2435
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9882;0.5009;0.6646;0.3000
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9898;0.4056;0.5752;0.3666
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9900;0.3067;0.4682;0.4088
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9896;0.2037;0.3376;0.4582
Stocks_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9890;0.1022;0.1852;0.4852
