Parameters;Precisao;Revocacao;F1-Score;Tempo
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9315;0.9103;0.9207;0.8534
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9288;0.9205;0.9246;1.1769
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9287;0.9210;0.9248;1.2100
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9286;0.9200;0.9243;1.2459
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9286;0.9203;0.9244;1.2725
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9288;0.9203;0.9245;1.2981
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9295;0.9197;0.9246;1.3239
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9312;0.9150;0.9230;1.3943
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9339;0.9100;0.9218;1.5237
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9372;0.9045;0.9206;1.6321
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9418;0.8972;0.9190;1.7359
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9475;0.8875;0.9165;1.9701
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9516;0.8790;0.9139;2.1548
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9539;0.8700;0.9100;2.3060
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9725;0.7953;0.8750;3.9281
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9831;0.7027;0.8196;5.5259
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9903;0.5998;0.7470;7.0833
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9939;0.5092;0.6734;8.6671
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9959;0.4180;0.5888;10.1049
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9968;0.3130;0.4764;11.5919
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9975;0.2188;0.3588;13.0136
Adults_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9983;0.1163;0.2082;14.3433
