Parameters;Precisao;Revocacao;F1-Score;Tempo
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.5691;0.9969;0.7233;0.0048
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.5633;0.9978;0.7195;0.0043
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.5634;0.9978;0.7195;0.0044
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.9602;0.9920;0.9753;0.0070
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9903;0.9830;0.9867;0.0113
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9937;0.9703;0.9818;0.0160
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9952;0.9548;0.9746;0.0220
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9958;0.9415;0.9679;0.0288
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9966;0.9281;0.9611;0.0353
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9969;0.9164;0.9549;0.0445
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9970;0.9033;0.9479;0.0487
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9972;0.8918;0.9415;0.0546
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9973;0.8800;0.9350;0.0582
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9975;0.8693;0.9290;0.0697
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9981;0.7685;0.8684;0.1271
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9982;0.6701;0.8019;0.1927
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9985;0.5781;0.7322;0.2467
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9984;0.4821;0.6502;0.2991
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9985;0.3865;0.5572;0.3696
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9986;0.2935;0.4535;0.4191
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9991;0.2004;0.3338;0.4585
Architecture_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9990;0.0992;0.1805;0.5020
Architecture_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.5871;0.9975;0.7374;0.0047
Architecture_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.5849;0.9977;0.7358;0.0049
Architecture_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.5836;0.9977;0.7349;0.0049
Architecture_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9605;0.9920;0.9754;0.0079
