Parameters;Precisao;Revocacao;F1-Score;Tempo
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9750;0.9253;0.9495;0.7472
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9734;0.9295;0.9509;0.9374
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9733;0.9300;0.9512;0.9526
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9733;0.9300;0.9512;1.0013
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9733;0.9297;0.9510;1.0180
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9735;0.9277;0.9501;1.0576
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9745;0.9227;0.9479;1.1021
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9753;0.9183;0.9459;1.2135
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9765;0.9093;0.9417;1.3352
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9777;0.9015;0.9380;1.5504
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9791;0.8932;0.9342;1.7209
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9802;0.8870;0.9313;1.9157
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9813;0.8818;0.9289;2.0551
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9826;0.8722;0.9241;2.1818
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9903;0.7668;0.8643;3.8686
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9934;0.6730;0.8024;5.3860
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9953;0.5795;0.7325;7.0238
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9968;0.4740;0.6425;8.6163
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9979;0.3800;0.5504;10.1117
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9983;0.2790;0.4361;11.7015
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9990;0.1955;0.3270;12.8946
Cinema_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9988;0.1010;0.1835;14.2822
