Parameters;Precisao;Revocacao;F1-Score;Tempo
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.8703;0.9075;0.8885;0.7713
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.8593;0.9195;0.8884;1.1498
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.8599;0.9210;0.8894;1.1939
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.8599;0.9213;0.8895;1.2521
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.8597;0.9203;0.8890;1.2786
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.8597;0.9203;0.8890;1.3061
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.8613;0.9207;0.8901;1.3376
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.8672;0.9173;0.8915;1.4248
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.8737;0.9100;0.8915;1.6126
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.8793;0.9048;0.8918;1.6873
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.8844;0.8982;0.8912;1.7966
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.8906;0.8922;0.8914;1.9440
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.8955;0.8838;0.8896;2.0950
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9005;0.8788;0.8895;2.2130
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9462;0.7750;0.8521;3.9433
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9690;0.6913;0.8069;5.4745
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9796;0.6115;0.7530;7.1345
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9858;0.5228;0.6832;8.7158
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9915;0.4123;0.5824;10.1346
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9941;0.3000;0.4609;11.6122
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9972;0.2115;0.3490;13.0431
Bonds_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9991;0.1098;0.1978;14.4136
