Parameters;Precisao;Revocacao;F1-Score;Tempo
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7347;0.9975;0.8419;0.0046
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7351;0.9986;0.8425;0.0046
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7346;0.9986;0.8421;0.0048
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8128;0.9941;0.8907;0.0076
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9664;0.9888;0.9770;0.0103
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9911;0.9751;0.9830;0.0168
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9929;0.9631;0.9778;0.0232
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9937;0.9532;0.9730;0.0292
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9940;0.9422;0.9674;0.0344
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9943;0.9317;0.9620;0.0456
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9945;0.9211;0.9564;0.0491
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9947;0.9094;0.9501;0.0524
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9948;0.8966;0.9431;0.0587
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9950;0.8850;0.9368;0.0690
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9957;0.7753;0.8718;0.1276
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9957;0.6666;0.7985;0.1907
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9957;0.5631;0.7194;0.2481
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9957;0.4667;0.6355;0.3021
Christmas_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9962;0.3728;0.5425;0.3699
