Parameters;Precisao;Revocacao;F1-Score;Tempo
Opera_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6135;0.9982;0.7587;0.0047
Opera_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6145;0.9984;0.7595;0.0043
Opera_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6145;0.9984;0.7595;0.0042
Opera_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7374;0.9919;0.8421;0.0068
Opera_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8562;0.9854;0.9124;0.0102
Opera_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9124;0.9685;0.9348;0.0162
Opera_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9277;0.9559;0.9370;0.0221
Opera_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9360;0.9439;0.9353;0.0281
Opera_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9413;0.9304;0.9315;0.0352
Opera_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9455;0.9147;0.9255;0.0441
Opera_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9479;0.8989;0.9185;0.0476
Opera_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9509;0.8848;0.9125;0.0536
Opera_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9523;0.8700;0.9050;0.0597
Opera_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9542;0.8561;0.8981;0.0678
Opera_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9632;0.7326;0.8276;0.1258
Opera_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9673;0.6229;0.7530;0.1887
Opera_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9703;0.5260;0.6778;0.2462
Opera_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9728;0.4348;0.5966;0.3007
Opera_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9746;0.3436;0.5044;0.3639
Opera_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9765;0.2596;0.4073;0.4159
Opera_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9773;0.1756;0.2959;0.4555
Opera_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9809;0.0859;0.1574;0.4880
Opera_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6526;0.9984;0.7870;0.0043
Opera_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6539;0.9985;0.7880;0.0040
Opera_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6539;0.9985;0.7880;0.0039
