Parameters;Precisao;Revocacao;F1-Score;Tempo
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9786;0.9275;0.9524;0.7262
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9783;0.9327;0.9550;0.9339
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9783;0.9340;0.9557;0.9675
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9784;0.9343;0.9558;1.0205
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9784;0.9337;0.9556;1.0400
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9784;0.9340;0.9557;1.0742
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9799;0.9277;0.9531;1.1825
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9811;0.9217;0.9505;1.3397
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9822;0.9125;0.9461;1.4515
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9831;0.9062;0.9431;1.5799
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9848;0.8970;0.9389;1.7516
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9853;0.8890;0.9347;1.9371
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9857;0.8795;0.9296;2.1113
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9867;0.8708;0.9251;2.2218
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9937;0.7993;0.8859;3.8648
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9965;0.7065;0.8268;5.5357
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9975;0.6162;0.7618;7.1190
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9986;0.5058;0.6714;8.6048
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9986;0.4218;0.5931;10.1221
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9990;0.3167;0.4810;11.7867
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9992;0.2190;0.3593;13.2242
Dance_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9993;0.1072;0.1937;14.4351
