Parameters;Precisao;Revocacao;F1-Score;Tempo
Bar_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.7012;0.9983;0.8227;0.0046
Bar_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.7015;0.9987;0.8230;0.0044
Bar_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.7016;0.9988;0.8231;0.0043
Bar_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8086;0.9945;0.8915;0.0071
Bar_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.8661;0.9882;0.9227;0.0104
Bar_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9171;0.9780;0.9464;0.0167
Bar_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9402;0.9681;0.9538;0.0223
Bar_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9538;0.9570;0.9553;0.0287
Bar_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9610;0.9478;0.9543;0.0341
Bar_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9661;0.9397;0.9526;0.0450
Bar_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9695;0.9313;0.9500;0.0485
Bar_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9731;0.9200;0.9458;0.0540
Bar_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9755;0.9093;0.9412;0.0599
Bar_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9769;0.9000;0.9369;0.0702
Bar_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9855;0.8021;0.8844;0.1272
Bar_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9887;0.6932;0.8149;0.1902
Bar_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9902;0.5861;0.7361;0.2447
Bar_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9915;0.4800;0.6464;0.2994
Bar_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9918;0.3789;0.5475;0.3714
Bar_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9922;0.2835;0.4397;0.4162
Bar_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9918;0.1883;0.3154;0.4609
Bar_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9907;0.0929;0.1694;0.4937
Bar_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.7387;0.9971;0.8442;0.0045
Bar_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.7370;0.9972;0.8433;0.0046
Bar_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.7371;0.9972;0.8434;0.0046
Bar_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7949;0.9929;0.8792;0.0074
Bar_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.8548;0.9869;0.9133;0.0109
Bar_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8980;0.9764;0.9328;0.0167
Bar_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9181;0.9673;0.9400;0.0223
Bar_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9309;0.9565;0.9419;0.0287
Bar_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9385;0.9474;0.9415;0.0351
Bar_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9452;0.9375;0.9403;0.0444
Bar_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9516;0.9257;0.9377;0.0492
Bar_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9547;0.9160;0.9342;0.0536
Bar_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9580;0.9058;0.9306;0.0595
Bar_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9607;0.8970;0.9273;0.0723
Bar_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9763;0.7963;0.8771;0.1283
Bar_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9822;0.6941;0.8133;0.1886
Bar_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9858;0.5881;0.7365;0.2411
Bar_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9880;0.4861;0.6514;0.2956
Bar_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9895;0.3862;0.5552;0.3658
Bar_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9899;0.2847;0.4418;0.4132
Bar_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9897;0.1880;0.3155;0.4627
Bar_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9893;0.0910;0.1663;0.4901
Bar_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.6112;0.9985;0.7581;0.0049
Bar_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.6113;0.9987;0.7583;0.0045
Bar_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.6118;0.9987;0.7587;0.0046
Bar_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.7127;0.9953;0.8299;0.0072
Bar_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8081;0.9897;0.8890;0.0107
Bar_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.8813;0.9793;0.9274;0.0170
Bar_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9116;0.9683;0.9389;0.0237
Bar_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9330;0.9591;0.9457;0.0288
Bar_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9430;0.9485;0.9456;0.0355
Bar_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9523;0.9363;0.9441;0.0452
Bar_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9600;0.9212;0.9401;0.0486
Bar_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9645;0.9110;0.9369;0.0543
Bar_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9678;0.9008;0.9331;0.0607
Bar_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9709;0.8881;0.9275;0.0702
Bar_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9825;0.7737;0.8655;0.1275
Bar_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9871;0.6585;0.7897;0.1891
Bar_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9894;0.5489;0.7058;0.2467
Bar_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9903;0.4521;0.6205;0.3022
Bar_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9908;0.3546;0.5219;0.3672
Bar_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9913;0.2656;0.4188;0.4176
Bar_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9915;0.1769;0.2999;0.4657
Bar_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9912;0.0855;0.1573;0.5019
Bar_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.6345;0.9980;0.7747;0.0044
Bar_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.6337;0.9981;0.7742;0.0044
Bar_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.6339;0.9981;0.7744;0.0044
Bar_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.7543;0.9941;0.8572;0.0077
Bar_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.8306;0.9895;0.9027;0.0103
Bar_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.8966;0.9792;0.9359;0.0168
Bar_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9266;0.9696;0.9475;0.0226
Bar_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9401;0.9586;0.9491;0.0292
Bar_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9500;0.9487;0.9493;0.0351
Bar_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9574;0.9386;0.9479;0.0437
Bar_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9637;0.9273;0.9451;0.0493
Bar_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9673;0.9173;0.9416;0.0539
Bar_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9707;0.9074;0.9380;0.0585
Bar_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9732;0.8976;0.9339;0.0728
Bar_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9835;0.7971;0.8805;0.1262
Bar_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9882;0.6855;0.8094;0.1928
Bar_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9906;0.5779;0.7298;0.2446
Bar_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9916;0.4755;0.6424;0.2947
Bar_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9921;0.3745;0.5433;0.3640
Bar_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9929;0.2786;0.4349;0.4137
Bar_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9930;0.1906;0.3197;0.4531
Bar_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9922;0.0980;0.1783;0.4931
Bar_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6593;0.9990;0.7935;0.0044
Bar_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6580;0.9989;0.7926;0.0044
Bar_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6581;0.9989;0.7927;0.0043
Bar_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7841;0.9943;0.8758;0.0072
Bar_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.8391;0.9888;0.9067;0.0099
Bar_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8974;0.9786;0.9352;0.0166
Bar_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9237;0.9684;0.9448;0.0228
Bar_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9396;0.9589;0.9487;0.0290
Bar_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9486;0.9495;0.9487;0.0346
Bar_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9542;0.9415;0.9474;0.0440
Bar_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9590;0.9319;0.9449;0.0484
Bar_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9631;0.9211;0.9413;0.0550
Bar_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9672;0.9118;0.9385;0.0599
Bar_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9697;0.9019;0.9344;0.0720
Bar_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9816;0.8038;0.8837;0.1297
Bar_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9866;0.6993;0.8183;0.1897
Bar_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9882;0.5941;0.7419;0.2433
Bar_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9892;0.4868;0.6521;0.2960
Bar_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9903;0.3944;0.5636;0.3692
Bar_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9909;0.2970;0.4563;0.4124
Bar_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9925;0.2000;0.3324;0.4610
Bar_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9933;0.1015;0.1836;0.4904
Bar_VAE_2000_6000_4_OCSVM_RBF_0,0001_scale;0.5522;0.9980;0.7103;0.0052
Bar_VAE_2000_6000_4_OCSVM_RBF_0,0005_scale;0.5521;0.9981;0.7104;0.0049
Bar_VAE_2000_6000_4_OCSVM_RBF_0,001_scale;0.5524;0.9981;0.7106;0.0049
Bar_VAE_2000_6000_4_OCSVM_RBF_0,005_scale;0.6038;0.9957;0.7515;0.0074
Bar_VAE_2000_6000_4_OCSVM_RBF_0,01_scale;0.7280;0.9892;0.8379;0.0108
Bar_VAE_2000_6000_4_OCSVM_RBF_0,02_scale;0.8039;0.9775;0.8819;0.0168
Bar_VAE_2000_6000_4_OCSVM_RBF_0,03_scale;0.8434;0.9632;0.8990;0.0233
Bar_VAE_2000_6000_4_OCSVM_RBF_0,04_scale;0.8728;0.9468;0.9079;0.0282
Bar_VAE_2000_6000_4_OCSVM_RBF_0,05_scale;0.8887;0.9332;0.9100;0.0350
Bar_VAE_2000_6000_4_OCSVM_RBF_0,06_scale;0.9067;0.9174;0.9116;0.0416
Bar_VAE_2000_6000_4_OCSVM_RBF_0,07_scale;0.9226;0.9019;0.9117;0.0489
Bar_VAE_2000_6000_4_OCSVM_RBF_0,08_scale;0.9309;0.8887;0.9088;0.0517
Bar_VAE_2000_6000_4_OCSVM_RBF_0,09_scale;0.9374;0.8737;0.9041;0.0585
Bar_VAE_2000_6000_4_OCSVM_RBF_0,1_scale;0.9431;0.8597;0.8991;0.0677
Bar_VAE_2000_6000_4_OCSVM_RBF_0,2_scale;0.9718;0.7387;0.8388;0.1291
Bar_VAE_2000_6000_4_OCSVM_RBF_0,3_scale;0.9812;0.6282;0.7656;0.1901
Bar_VAE_2000_6000_4_OCSVM_RBF_0,4_scale;0.9864;0.5260;0.6856;0.2429
Bar_VAE_2000_6000_4_OCSVM_RBF_0,5_scale;0.9884;0.4251;0.5940;0.2957
Bar_VAE_2000_6000_4_OCSVM_RBF_0,6_scale;0.9900;0.3313;0.4961;0.3608
Bar_VAE_2000_6000_4_OCSVM_RBF_0,7_scale;0.9895;0.2392;0.3849;0.4194
Bar_VAE_2000_6000_4_OCSVM_RBF_0,8_scale;0.9902;0.1584;0.2729;0.4566
Bar_VAE_2000_6000_4_OCSVM_RBF_0,9_scale;0.9914;0.0790;0.1461;0.4966
Bar_VAE_2000_6000_5_OCSVM_RBF_0,0001_scale;0.5719;0.9976;0.7264;0.0054
Bar_VAE_2000_6000_5_OCSVM_RBF_0,0005_scale;0.5715;0.9979;0.7262;0.0050
Bar_VAE_2000_6000_5_OCSVM_RBF_0,001_scale;0.5715;0.9979;0.7262;0.0052
Bar_VAE_2000_6000_5_OCSVM_RBF_0,005_scale;0.6382;0.9953;0.7771;0.0079
Bar_VAE_2000_6000_5_OCSVM_RBF_0,01_scale;0.7465;0.9903;0.8506;0.0107
Bar_VAE_2000_6000_5_OCSVM_RBF_0,02_scale;0.8296;0.9779;0.8971;0.0171
Bar_VAE_2000_6000_5_OCSVM_RBF_0,03_scale;0.8614;0.9675;0.9106;0.0233
Bar_VAE_2000_6000_5_OCSVM_RBF_0,04_scale;0.8881;0.9560;0.9204;0.0301
Bar_VAE_2000_6000_5_OCSVM_RBF_0,05_scale;0.9067;0.9450;0.9251;0.0354
Bar_VAE_2000_6000_5_OCSVM_RBF_0,06_scale;0.9206;0.9332;0.9265;0.0474
Bar_VAE_2000_6000_5_OCSVM_RBF_0,07_scale;0.9320;0.9198;0.9256;0.0478
Bar_VAE_2000_6000_5_OCSVM_RBF_0,08_scale;0.9400;0.9063;0.9226;0.0549
Bar_VAE_2000_6000_5_OCSVM_RBF_0,09_scale;0.9455;0.8948;0.9192;0.0600
Bar_VAE_2000_6000_5_OCSVM_RBF_0,1_scale;0.9509;0.8810;0.9144;0.0698
Bar_VAE_2000_6000_5_OCSVM_RBF_0,2_scale;0.9766;0.7696;0.8605;0.1252
Bar_VAE_2000_6000_5_OCSVM_RBF_0,3_scale;0.9842;0.6594;0.7889;0.1843
Bar_VAE_2000_6000_5_OCSVM_RBF_0,4_scale;0.9881;0.5453;0.7019;0.2452
Bar_VAE_2000_6000_5_OCSVM_RBF_0,5_scale;0.9893;0.4448;0.6128;0.2966
Bar_VAE_2000_6000_5_OCSVM_RBF_0,6_scale;0.9911;0.3513;0.5181;0.3664
Bar_VAE_2000_6000_5_OCSVM_RBF_0,7_scale;0.9915;0.2617;0.4135;0.4132
Bar_VAE_2000_6000_5_OCSVM_RBF_0,8_scale;0.9908;0.1724;0.2935;0.4577
Bar_VAE_2000_6000_5_OCSVM_RBF_0,9_scale;0.9894;0.0879;0.1612;0.4931
Bar_VAE_2000_6000_1_OCSVM_RBF_0,0001_scale;0.5259;0.9929;0.6874;0.0057
Bar_VAE_2000_6000_1_OCSVM_RBF_0,0005_scale;0.5237;0.9918;0.6853;0.0061
Bar_VAE_2000_6000_1_OCSVM_RBF_0,001_scale;0.5241;0.9932;0.6860;0.0059
Bar_VAE_2000_6000_1_OCSVM_RBF_0,005_scale;0.5433;0.9917;0.7020;0.0081
Bar_VAE_2000_6000_1_OCSVM_RBF_0,01_scale;0.5801;0.9854;0.7292;0.0115
Bar_VAE_2000_6000_1_OCSVM_RBF_0,02_scale;0.6290;0.9707;0.7619;0.0171
Bar_VAE_2000_6000_1_OCSVM_RBF_0,03_scale;0.6593;0.9587;0.7794;0.0231
Bar_VAE_2000_6000_1_OCSVM_RBF_0,04_scale;0.6837;0.9452;0.7915;0.0301
Bar_VAE_2000_6000_1_OCSVM_RBF_0,05_scale;0.7065;0.9307;0.8011;0.0358
Bar_VAE_2000_6000_1_OCSVM_RBF_0,06_scale;0.7233;0.9164;0.8062;0.0439
Bar_VAE_2000_6000_1_OCSVM_RBF_0,07_scale;0.7393;0.9038;0.8108;0.0494
Bar_VAE_2000_6000_1_OCSVM_RBF_0,08_scale;0.7511;0.8935;0.8134;0.0543
Bar_VAE_2000_6000_1_OCSVM_RBF_0,09_scale;0.7619;0.8814;0.8145;0.0609
Bar_VAE_2000_6000_1_OCSVM_RBF_0,1_scale;0.7725;0.8709;0.8158;0.0689
Bar_VAE_2000_6000_1_OCSVM_RBF_0,2_scale;0.8505;0.7527;0.7962;0.1286
Bar_VAE_2000_6000_1_OCSVM_RBF_0,3_scale;0.8942;0.6453;0.7484;0.1886
Bar_VAE_2000_6000_1_OCSVM_RBF_0,4_scale;0.9213;0.5461;0.6849;0.2484
Bar_VAE_2000_6000_1_OCSVM_RBF_0,5_scale;0.9379;0.4471;0.6048;0.2967
Bar_VAE_2000_6000_1_OCSVM_RBF_0,6_scale;0.9493;0.3528;0.5140;0.3615
Bar_VAE_2000_6000_1_OCSVM_RBF_0,7_scale;0.9568;0.2663;0.4162;0.4143
Bar_VAE_2000_6000_1_OCSVM_RBF_0,8_scale;0.9600;0.1822;0.3059;0.4532
Bar_VAE_2000_6000_1_OCSVM_RBF_0,9_scale;0.9648;0.0902;0.1649;0.4835
Bar_VAE_2000_6000_2_OCSVM_RBF_0,0001_scale;0.5337;0.9959;0.6947;0.0058
Bar_VAE_2000_6000_2_OCSVM_RBF_0,0005_scale;0.5331;0.9978;0.6947;0.0056
Bar_VAE_2000_6000_2_OCSVM_RBF_0,001_scale;0.5335;0.9979;0.6951;0.0056
Bar_VAE_2000_6000_2_OCSVM_RBF_0,005_scale;0.5626;0.9944;0.7185;0.0076
Bar_VAE_2000_6000_2_OCSVM_RBF_0,01_scale;0.6328;0.9878;0.7712;0.0107
Bar_VAE_2000_6000_2_OCSVM_RBF_0,02_scale;0.6927;0.9733;0.8089;0.0179
Bar_VAE_2000_6000_2_OCSVM_RBF_0,03_scale;0.7287;0.9579;0.8270;0.0226
Bar_VAE_2000_6000_2_OCSVM_RBF_0,04_scale;0.7594;0.9420;0.8402;0.0285
Bar_VAE_2000_6000_2_OCSVM_RBF_0,05_scale;0.7834;0.9235;0.8469;0.0340
Bar_VAE_2000_6000_2_OCSVM_RBF_0,06_scale;0.8036;0.9104;0.8529;0.0461
Bar_VAE_2000_6000_2_OCSVM_RBF_0,07_scale;0.8191;0.8942;0.8542;0.0475
Bar_VAE_2000_6000_2_OCSVM_RBF_0,08_scale;0.8357;0.8794;0.8561;0.0529
Bar_VAE_2000_6000_2_OCSVM_RBF_0,09_scale;0.8492;0.8659;0.8565;0.0602
Bar_VAE_2000_6000_2_OCSVM_RBF_0,1_scale;0.8620;0.8527;0.8564;0.0692
Bar_VAE_2000_6000_2_OCSVM_RBF_0,2_scale;0.9367;0.7308;0.8204;0.1266
Bar_VAE_2000_6000_2_OCSVM_RBF_0,3_scale;0.9645;0.6240;0.7573;0.1858
Bar_VAE_2000_6000_2_OCSVM_RBF_0,4_scale;0.9738;0.5229;0.6798;0.2478
Bar_VAE_2000_6000_2_OCSVM_RBF_0,5_scale;0.9785;0.4303;0.5968;0.2960
Bar_VAE_2000_6000_2_OCSVM_RBF_0,6_scale;0.9828;0.3407;0.5050;0.3613
Bar_VAE_2000_6000_2_OCSVM_RBF_0,7_scale;0.9843;0.2552;0.4046;0.4096
Bar_VAE_2000_6000_2_OCSVM_RBF_0,8_scale;0.9857;0.1694;0.2886;0.4526
Bar_VAE_2000_6000_2_OCSVM_RBF_0,9_scale;0.9852;0.0866;0.1590;0.4870
Bar_VAE_2000_6000_3_OCSVM_RBF_0,0001_scale;0.5422;0.9959;0.7018;0.0057
Bar_VAE_2000_6000_3_OCSVM_RBF_0,0005_scale;0.5430;0.9987;0.7032;0.0047
Bar_VAE_2000_6000_3_OCSVM_RBF_0,001_scale;0.5428;0.9987;0.7029;0.0052
Bar_VAE_2000_6000_3_OCSVM_RBF_0,005_scale;0.6004;0.9953;0.7487;0.0080
Bar_VAE_2000_6000_3_OCSVM_RBF_0,01_scale;0.6985;0.9888;0.8178;0.0115
Bar_VAE_2000_6000_3_OCSVM_RBF_0,02_scale;0.7766;0.9767;0.8649;0.0175
Bar_VAE_2000_6000_3_OCSVM_RBF_0,03_scale;0.8195;0.9624;0.8848;0.0223
Bar_VAE_2000_6000_3_OCSVM_RBF_0,04_scale;0.8463;0.9463;0.8932;0.0281
Bar_VAE_2000_6000_3_OCSVM_RBF_0,05_scale;0.8705;0.9314;0.8995;0.0354
Bar_VAE_2000_6000_3_OCSVM_RBF_0,06_scale;0.8864;0.9168;0.9009;0.0477
Bar_VAE_2000_6000_3_OCSVM_RBF_0,07_scale;0.8980;0.9052;0.9011;0.0483
Bar_VAE_2000_6000_3_OCSVM_RBF_0,08_scale;0.9098;0.8928;0.9008;0.0530
