Parameters;Precisao;Revocacao;F1-Score;Tempo
Fire_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6019;0.9971;0.7497;0.0048
Fire_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6016;0.9971;0.7495;0.0041
Fire_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6016;0.9972;0.7495;0.0044
Fire_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8978;0.9909;0.9420;0.0086
Fire_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9404;0.9856;0.9624;0.0109
Fire_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9621;0.9744;0.9681;0.0168
Fire_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9699;0.9627;0.9663;0.0225
Fire_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9743;0.9526;0.9633;0.0282
Fire_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9771;0.9412;0.9588;0.0345
Fire_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9789;0.9313;0.9545;0.0466
Fire_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9799;0.9205;0.9492;0.0488
Fire_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9809;0.9087;0.9434;0.0524
Fire_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9817;0.8985;0.9382;0.0595
Fire_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9821;0.8874;0.9323;0.0689
Fire_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9836;0.7836;0.8722;0.1257
Fire_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9837;0.6764;0.8015;0.1879
Fire_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9837;0.5711;0.7226;0.2487
Fire_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9837;0.4704;0.6363;0.3020
Fire_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9828;0.3699;0.5374;0.3708
Fire_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9823;0.2722;0.4261;0.4158
Fire_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9807;0.1789;0.3025;0.4569
Fire_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9805;0.0898;0.1645;0.4898
Fire_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6427;0.9965;0.7802;0.0046
Fire_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6435;0.9966;0.7807;0.0045
Fire_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6428;0.9966;0.7802;0.0046
Fire_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9171;0.9914;0.9526;0.0074
Fire_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9484;0.9859;0.9668;0.0105
Fire_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9662;0.9733;0.9697;0.0166
Fire_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9730;0.9615;0.9672;0.0231
Fire_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9761;0.9496;0.9626;0.0285
Fire_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9782;0.9388;0.9581;0.0353
Fire_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9794;0.9282;0.9531;0.0446
Fire_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9803;0.9181;0.9482;0.0507
Fire_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9811;0.9060;0.9421;0.0519
Fire_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9815;0.8969;0.9373;0.0599
Fire_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9819;0.8858;0.9314;0.0698
Fire_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9836;0.7781;0.8688;0.1293
Fire_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9837;0.6729;0.7991;0.1898
Fire_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9836;0.5698;0.7215;0.2443
Fire_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9846;0.4703;0.6365;0.3011
Fire_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9837;0.3714;0.5391;0.3668
Fire_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9837;0.2763;0.4313;0.4140
Fire_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9838;0.1872;0.3145;0.4570
Fire_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9829;0.0940;0.1715;0.4909
Fire_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5955;0.9964;0.7406;0.0050
Fire_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5902;0.9967;0.7375;0.0047
Fire_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5902;0.9968;0.7376;0.0048
Fire_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8149;0.9925;0.8947;0.0071
Fire_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8911;0.9870;0.9363;0.0110
Fire_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9285;0.9779;0.9522;0.0166
Fire_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9445;0.9674;0.9557;0.0233
Fire_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9557;0.9571;0.9563;0.0290
Fire_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9621;0.9473;0.9546;0.0342
Fire_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9670;0.9370;0.9517;0.0442
