Parameters;Precisao;Revocacao;F1-Score;Tempo
Party_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.6171;0.9970;0.7612;0.0046
Party_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.6168;0.9971;0.7611;0.0047
Party_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.6170;0.9971;0.7612;0.0046
Party_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.7002;0.9902;0.8192;0.0074
Party_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.7457;0.9838;0.8475;0.0114
Party_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.8339;0.9724;0.8976;0.0168
Party_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.8726;0.9611;0.9146;0.0235
Party_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9032;0.9496;0.9255;0.0294
Party_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9226;0.9375;0.9299;0.0352
Party_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9351;0.9246;0.9297;0.0448
Party_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9445;0.9136;0.9287;0.0486
Party_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9499;0.9001;0.9242;0.0535
Party_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9557;0.8860;0.9194;0.0604
Party_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9600;0.8730;0.9144;0.0689
Party_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9768;0.7604;0.8550;0.1278
Party_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9830;0.6620;0.7911;0.1884
Party_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9866;0.5658;0.7191;0.2481
Party_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9889;0.4760;0.6426;0.2981
Party_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9903;0.3845;0.5539;0.3698
Party_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9905;0.2893;0.4476;0.4154
Party_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9906;0.1952;0.3260;0.4580
Party_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9911;0.1018;0.1845;0.4933
Party_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.6166;0.9969;0.7611;0.0050
Party_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.6179;0.9972;0.7622;0.0051
Party_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.6172;0.9964;0.7615;0.0051
Party_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.7358;0.9899;0.8432;0.0075
Party_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.7807;0.9851;0.8703;0.0109
Party_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.8419;0.9726;0.9021;0.0173
Party_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.8866;0.9606;0.9217;0.0234
Party_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9064;0.9494;0.9271;0.0311
Party_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9272;0.9353;0.9311;0.0362
Party_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9388;0.9247;0.9316;0.0460
Party_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9464;0.9130;0.9293;0.0492
Party_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9530;0.9014;0.9264;0.0529
Party_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9576;0.8883;0.9215;0.0605
Party_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9616;0.8732;0.9152;0.0715
Party_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9778;0.7607;0.8556;0.1298
Party_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9834;0.6625;0.7915;0.1920
Party_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9865;0.5650;0.7184;0.2427
Party_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9889;0.4680;0.6352;0.2993
Party_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9896;0.3723;0.5410;0.3673
Party_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9908;0.2844;0.4418;0.4157
Party_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9917;0.1915;0.3208;0.4566
Party_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9927;0.0915;0.1675;0.4878
Party_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.6514;0.9962;0.7863;0.0047
Party_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.6514;0.9961;0.7863;0.0045
Party_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.6512;0.9961;0.7862;0.0044
Party_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.7534;0.9902;0.8551;0.0071
Party_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.7996;0.9845;0.8820;0.0100
Party_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.8636;0.9722;0.9145;0.0166
Party_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9031;0.9595;0.9304;0.0228
Party_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9240;0.9482;0.9359;0.0290
Party_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9379;0.9359;0.9369;0.0351
Party_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9479;0.9230;0.9353;0.0428
Party_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9543;0.9121;0.9327;0.0489
Party_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9600;0.8989;0.9284;0.0526
Party_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9658;0.8851;0.9237;0.0590
Party_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9683;0.8723;0.9178;0.0705
Party_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9811;0.7508;0.8506;0.1296
Party_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9860;0.6464;0.7809;0.1873
Party_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9878;0.5539;0.7097;0.2455
Party_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9891;0.4627;0.6304;0.2963
Party_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9901;0.3708;0.5394;0.3697
Party_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9911;0.2775;0.4335;0.4170
Party_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9912;0.1892;0.3175;0.4618
Party_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9931;0.0998;0.1813;0.4881
Party_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.5568;0.9964;0.7143;0.0048
Party_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.5574;0.9974;0.7151;0.0048
Party_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.5575;0.9975;0.7152;0.0047
Party_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.6256;0.9921;0.7666;0.0074
Party_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.6812;0.9855;0.8048;0.0113
Party_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.7697;0.9740;0.8591;0.0169
Party_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.8315;0.9648;0.8927;0.0233
Party_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.8781;0.9539;0.9142;0.0302
Party_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9075;0.9427;0.9246;0.0358
Party_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9225;0.9312;0.9268;0.0455
Party_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9349;0.9178;0.9262;0.0488
Party_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9442;0.9041;0.9236;0.0536
Party_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9500;0.8882;0.9181;0.0605
Party_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9550;0.8777;0.9147;0.0717
Party_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9754;0.7707;0.8610;0.1304
Party_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9829;0.6691;0.7961;0.1933
Party_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9857;0.5710;0.7231;0.2474
Party_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9882;0.4770;0.6433;0.3053
Party_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9894;0.3906;0.5600;0.3709
Party_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9907;0.2954;0.4549;0.4218
Party_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9917;0.2003;0.3331;0.4640
Party_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9922;0.1021;0.1850;0.4964
Party_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.5635;0.9960;0.7193;0.0046
Party_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.5639;0.9975;0.7200;0.0044
Party_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.5640;0.9976;0.7202;0.0044
Party_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.6466;0.9909;0.7802;0.0069
Party_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.6873;0.9855;0.8076;0.0109
Party_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.7725;0.9734;0.8589;0.0179
Party_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.8325;0.9618;0.8907;0.0224
Party_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.8680;0.9519;0.9065;0.0283
Party_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.8940;0.9400;0.9153;0.0342
Party_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9097;0.9278;0.9176;0.0438
Party_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9204;0.9178;0.9182;0.0476
Party_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9284;0.9057;0.9161;0.0528
Party_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9357;0.8907;0.9119;0.0592
Party_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9407;0.8806;0.9090;0.0699
Party_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9661;0.7709;0.8570;0.1278
Party_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9747;0.6732;0.7958;0.1890
Party_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9802;0.5771;0.7260;0.2475
Party_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9830;0.4820;0.6465;0.2991
Party_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9859;0.3883;0.5570;0.3648
Party_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9873;0.2931;0.4519;0.4161
Party_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9890;0.1973;0.3289;0.4572
Party_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9874;0.1019;0.1847;0.4890
Party_VAE_2000_6000_3_OCSVM_RBF_0,0001_scale;0.5291;0.9952;0.6908;0.0047
Party_VAE_2000_6000_3_OCSVM_RBF_0,0005_scale;0.5298;0.9972;0.6920;0.0046
Party_VAE_2000_6000_3_OCSVM_RBF_0,001_scale;0.5299;0.9979;0.6923;0.0043
Party_VAE_2000_6000_3_OCSVM_RBF_0,005_scale;0.5518;0.9926;0.7092;0.0074
Party_VAE_2000_6000_3_OCSVM_RBF_0,01_scale;0.5831;0.9881;0.7332;0.0104
Party_VAE_2000_6000_3_OCSVM_RBF_0,02_scale;0.7019;0.9746;0.8152;0.0170
Party_VAE_2000_6000_3_OCSVM_RBF_0,03_scale;0.7768;0.9656;0.8605;0.0227
Party_VAE_2000_6000_3_OCSVM_RBF_0,04_scale;0.8313;0.9541;0.8883;0.0284
Party_VAE_2000_6000_3_OCSVM_RBF_0,05_scale;0.8593;0.9434;0.8993;0.0363
Party_VAE_2000_6000_3_OCSVM_RBF_0,06_scale;0.8807;0.9331;0.9061;0.0471
Party_VAE_2000_6000_3_OCSVM_RBF_0,07_scale;0.8940;0.9199;0.9067;0.0467
Party_VAE_2000_6000_3_OCSVM_RBF_0,08_scale;0.9078;0.9067;0.9072;0.0526
Party_VAE_2000_6000_3_OCSVM_RBF_0,09_scale;0.9192;0.8960;0.9074;0.0585
Party_VAE_2000_6000_3_OCSVM_RBF_0,1_scale;0.9296;0.8828;0.9055;0.0710
Party_VAE_2000_6000_3_OCSVM_RBF_0,2_scale;0.9625;0.7758;0.8591;0.1255
Party_VAE_2000_6000_3_OCSVM_RBF_0,3_scale;0.9735;0.6699;0.7937;0.1902
Party_VAE_2000_6000_3_OCSVM_RBF_0,4_scale;0.9789;0.5778;0.7267;0.2443
Party_VAE_2000_6000_3_OCSVM_RBF_0,5_scale;0.9820;0.4866;0.6507;0.2999
Party_VAE_2000_6000_3_OCSVM_RBF_0,6_scale;0.9824;0.3943;0.5627;0.3703
Party_VAE_2000_6000_3_OCSVM_RBF_0,7_scale;0.9826;0.2995;0.4590;0.4138
Party_VAE_2000_6000_3_OCSVM_RBF_0,8_scale;0.9830;0.1987;0.3305;0.4591
Party_VAE_2000_6000_3_OCSVM_RBF_0,9_scale;0.9859;0.1002;0.1818;0.4924
Party_VAE_2000_6000_4_OCSVM_RBF_0,0001_scale;0.5365;0.9936;0.6967;0.0051
Party_VAE_2000_6000_4_OCSVM_RBF_0,0005_scale;0.5363;0.9968;0.6974;0.0046
Party_VAE_2000_6000_4_OCSVM_RBF_0,001_scale;0.5366;0.9967;0.6976;0.0045
Party_VAE_2000_6000_4_OCSVM_RBF_0,005_scale;0.5605;0.9922;0.7163;0.0071
Party_VAE_2000_6000_4_OCSVM_RBF_0,01_scale;0.5912;0.9883;0.7397;0.0101
Party_VAE_2000_6000_4_OCSVM_RBF_0,02_scale;0.7116;0.9744;0.8214;0.0177
Party_VAE_2000_6000_4_OCSVM_RBF_0,03_scale;0.7893;0.9652;0.8676;0.0230
Party_VAE_2000_6000_4_OCSVM_RBF_0,04_scale;0.8416;0.9560;0.8947;0.0290
Party_VAE_2000_6000_4_OCSVM_RBF_0,05_scale;0.8721;0.9470;0.9078;0.0355
Party_VAE_2000_6000_4_OCSVM_RBF_0,06_scale;0.8964;0.9330;0.9141;0.0459
Party_VAE_2000_6000_4_OCSVM_RBF_0,07_scale;0.9096;0.9196;0.9144;0.0475
Party_VAE_2000_6000_4_OCSVM_RBF_0,08_scale;0.9217;0.9054;0.9134;0.0542
Party_VAE_2000_6000_4_OCSVM_RBF_0,09_scale;0.9292;0.8929;0.9106;0.0587
Party_VAE_2000_6000_4_OCSVM_RBF_0,1_scale;0.9368;0.8819;0.9084;0.0701
Party_VAE_2000_6000_4_OCSVM_RBF_0,2_scale;0.9674;0.7759;0.8611;0.1254
Party_VAE_2000_6000_4_OCSVM_RBF_0,3_scale;0.9770;0.6718;0.7961;0.1876
Party_VAE_2000_6000_4_OCSVM_RBF_0,4_scale;0.9819;0.5760;0.7260;0.2458
Party_VAE_2000_6000_4_OCSVM_RBF_0,5_scale;0.9836;0.4816;0.6466;0.2982
Party_VAE_2000_6000_4_OCSVM_RBF_0,6_scale;0.9848;0.3903;0.5590;0.3600
Party_VAE_2000_6000_4_OCSVM_RBF_0,7_scale;0.9863;0.2926;0.4512;0.4156
Party_VAE_2000_6000_4_OCSVM_RBF_0,8_scale;0.9868;0.1986;0.3306;0.4535
Party_VAE_2000_6000_4_OCSVM_RBF_0,9_scale;0.9860;0.1023;0.1852;0.4906
Party_VAE_2000_6000_5_OCSVM_RBF_0,0001_scale;0.5536;0.9954;0.7113;0.0054
Party_VAE_2000_6000_5_OCSVM_RBF_0,0005_scale;0.5473;0.9916;0.7052;0.0058
Party_VAE_2000_6000_5_OCSVM_RBF_0,001_scale;0.5478;0.9940;0.7063;0.0051
Party_VAE_2000_6000_5_OCSVM_RBF_0,005_scale;0.5782;0.9907;0.7300;0.0078
Party_VAE_2000_6000_5_OCSVM_RBF_0,01_scale;0.6174;0.9852;0.7589;0.0111
Party_VAE_2000_6000_5_OCSVM_RBF_0,02_scale;0.7050;0.9744;0.8166;0.0170
Party_VAE_2000_6000_5_OCSVM_RBF_0,03_scale;0.7856;0.9629;0.8642;0.0240
Party_VAE_2000_6000_5_OCSVM_RBF_0,04_scale;0.8379;0.9526;0.8909;0.0288
Party_VAE_2000_6000_5_OCSVM_RBF_0,05_scale;0.8674;0.9423;0.9027;0.0357
Party_VAE_2000_6000_5_OCSVM_RBF_0,06_scale;0.8915;0.9321;0.9109;0.0484
Party_VAE_2000_6000_5_OCSVM_RBF_0,07_scale;0.9055;0.9205;0.9126;0.0476
Party_VAE_2000_6000_5_OCSVM_RBF_0,08_scale;0.9188;0.9084;0.9133;0.0531
Party_VAE_2000_6000_5_OCSVM_RBF_0,09_scale;0.9275;0.8970;0.9117;0.0595
Party_VAE_2000_6000_5_OCSVM_RBF_0,1_scale;0.9351;0.8858;0.9095;0.0722
Party_VAE_2000_6000_5_OCSVM_RBF_0,2_scale;0.9676;0.7746;0.8604;0.1268
Party_VAE_2000_6000_5_OCSVM_RBF_0,3_scale;0.9785;0.6691;0.7947;0.1900
Party_VAE_2000_6000_5_OCSVM_RBF_0,4_scale;0.9829;0.5716;0.7229;0.2467
Party_VAE_2000_6000_5_OCSVM_RBF_0,5_scale;0.9857;0.4802;0.6457;0.3011
Party_VAE_2000_6000_5_OCSVM_RBF_0,6_scale;0.9873;0.3878;0.5569;0.3648
Party_VAE_2000_6000_5_OCSVM_RBF_0,7_scale;0.9889;0.2920;0.4508;0.4177
Party_VAE_2000_6000_5_OCSVM_RBF_0,8_scale;0.9895;0.1952;0.3260;0.4560
Party_VAE_2000_6000_5_OCSVM_RBF_0,9_scale;0.9880;0.0983;0.1788;0.4915
Party_VAE_2000_6000_1_OCSVM_RBF_0,0001_scale;0.5215;0.9500;0.6726;0.0063
Party_VAE_2000_6000_1_OCSVM_RBF_0,0005_scale;0.5262;0.9823;0.6852;0.0061
Party_VAE_2000_6000_1_OCSVM_RBF_0,001_scale;0.5278;0.9884;0.6880;0.0067
Party_VAE_2000_6000_1_OCSVM_RBF_0,005_scale;0.5394;0.9909;0.6984;0.0084
Party_VAE_2000_6000_1_OCSVM_RBF_0,01_scale;0.5517;0.9870;0.7077;0.0121
Party_VAE_2000_6000_1_OCSVM_RBF_0,02_scale;0.6123;0.9756;0.7516;0.0173
Party_VAE_2000_6000_1_OCSVM_RBF_0,03_scale;0.6700;0.9642;0.7887;0.0231
Party_VAE_2000_6000_1_OCSVM_RBF_0,04_scale;0.7055;0.9555;0.8094;0.0296
Party_VAE_2000_6000_1_OCSVM_RBF_0,05_scale;0.7354;0.9444;0.8242;0.0353
Party_VAE_2000_6000_1_OCSVM_RBF_0,06_scale;0.7562;0.9365;0.8339;0.0449
Party_VAE_2000_6000_1_OCSVM_RBF_0,07_scale;0.7739;0.9246;0.8398;0.0479
Party_VAE_2000_6000_1_OCSVM_RBF_0,08_scale;0.7881;0.9129;0.8431;0.0527
Party_VAE_2000_6000_1_OCSVM_RBF_0,09_scale;0.8016;0.9037;0.8467;0.0605
Party_VAE_2000_6000_1_OCSVM_RBF_0,1_scale;0.8113;0.8946;0.8479;0.0712
Party_VAE_2000_6000_1_OCSVM_RBF_0,2_scale;0.8696;0.7952;0.8277;0.1265
Party_VAE_2000_6000_1_OCSVM_RBF_0,3_scale;0.8944;0.6946;0.7789;0.1881
Party_VAE_2000_6000_1_OCSVM_RBF_0,4_scale;0.9089;0.5956;0.7172;0.2406
Party_VAE_2000_6000_1_OCSVM_RBF_0,5_scale;0.9200;0.4998;0.6457;0.3020
Party_VAE_2000_6000_1_OCSVM_RBF_0,6_scale;0.9286;0.4022;0.5599;0.3613
Party_VAE_2000_6000_1_OCSVM_RBF_0,7_scale;0.9349;0.3037;0.4575;0.4104
Party_VAE_2000_6000_1_OCSVM_RBF_0,8_scale;0.9371;0.2031;0.3334;0.4514
Party_VAE_2000_6000_1_OCSVM_RBF_0,9_scale;0.9372;0.1002;0.1808;0.4843
Party_VAE_2000_6000_2_OCSVM_RBF_0,0001_scale;0.5232;0.9946;0.6857;0.0055
Party_VAE_2000_6000_2_OCSVM_RBF_0,0005_scale;0.5242;0.9963;0.6869;0.0050
Party_VAE_2000_6000_2_OCSVM_RBF_0,001_scale;0.5245;0.9966;0.6872;0.0052
Party_VAE_2000_6000_2_OCSVM_RBF_0,005_scale;0.5378;0.9923;0.6976;0.0074
Party_VAE_2000_6000_2_OCSVM_RBF_0,01_scale;0.5634;0.9880;0.7173;0.0105
Party_VAE_2000_6000_2_OCSVM_RBF_0,02_scale;0.6533;0.9777;0.7825;0.0164
Party_VAE_2000_6000_2_OCSVM_RBF_0,03_scale;0.7412;0.9686;0.8392;0.0226
Party_VAE_2000_6000_2_OCSVM_RBF_0,04_scale;0.7949;0.9601;0.8693;0.0295
Party_VAE_2000_6000_2_OCSVM_RBF_0,05_scale;0.8220;0.9493;0.8807;0.0347
Party_VAE_2000_6000_2_OCSVM_RBF_0,06_scale;0.8441;0.9403;0.8894;0.0438
Party_VAE_2000_6000_2_OCSVM_RBF_0,07_scale;0.8609;0.9287;0.8933;0.0477
Party_VAE_2000_6000_2_OCSVM_RBF_0,08_scale;0.8750;0.9195;0.8966;0.0526
Party_VAE_2000_6000_2_OCSVM_RBF_0,09_scale;0.8871;0.9085;0.8975;0.0595
Party_VAE_2000_6000_2_OCSVM_RBF_0,1_scale;0.8982;0.8988;0.8983;0.0695
Party_VAE_2000_6000_2_OCSVM_RBF_0,2_scale;0.9494;0.7879;0.8611;0.1274
Party_VAE_2000_6000_2_OCSVM_RBF_0,3_scale;0.9655;0.6848;0.8012;0.1843
Party_VAE_2000_6000_2_OCSVM_RBF_0,4_scale;0.9713;0.5914;0.7351;0.2433
Party_VAE_2000_6000_2_OCSVM_RBF_0,5_scale;0.9753;0.4982;0.6595;0.2968
Party_VAE_2000_6000_2_OCSVM_RBF_0,6_scale;0.9776;0.4037;0.5714;0.3586
Party_VAE_2000_6000_2_OCSVM_RBF_0,7_scale;0.9785;0.3027;0.4623;0.4136
Party_VAE_2000_6000_2_OCSVM_RBF_0,8_scale;0.9780;0.2018;0.3345;0.4561
Party_VAE_2000_6000_2_OCSVM_RBF_0,9_scale;0.9784;0.1002;0.1817;0.4860
