Parameters;Precisao;Revocacao;F1-Score;Tempo
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9058;0.9297;0.9176;0.6577
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9027;0.9345;0.9183;0.8127
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9028;0.9347;0.9185;0.8351
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9028;0.9350;0.9186;0.8785
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9027;0.9347;0.9184;0.8971
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9071;0.9325;0.9196;0.9543
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9155;0.9285;0.9219;1.0673
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9241;0.9227;0.9234;1.1498
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9337;0.9147;0.9241;1.2926
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9414;0.9073;0.9240;1.4802
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9476;0.8980;0.9221;1.6474
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9527;0.8910;0.9208;1.8160
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9562;0.8840;0.9187;1.9500
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9611;0.8765;0.9169;2.0568
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9847;0.7825;0.8720;3.7840
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9926;0.6893;0.8136;5.4366
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9959;0.5847;0.7368;7.0269
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9972;0.5002;0.6663;8.6141
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9982;0.4042;0.5754;10.1292
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9990;0.3132;0.4770;11.5423
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9996;0.2293;0.3730;13.0683
Arson_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9998;0.1125;0.2022;14.4653
