Parameters;Precisao;Revocacao;F1-Score;Tempo
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,0001_scale;0.5609;0.9744;0.7117;0.0044
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,0005_scale;0.5681;0.9966;0.7236;0.0041
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,001_scale;0.5673;0.9936;0.7222;0.0044
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,005_scale;0.8427;0.9865;0.9039;0.0059
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,01_scale;0.8985;0.9770;0.9340;0.0085
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,02_scale;0.9260;0.9625;0.9428;0.0131
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,03_scale;0.9405;0.9467;0.9429;0.0190
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,04_scale;0.9494;0.9282;0.9380;0.0241
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,05_scale;0.9532;0.9102;0.9305;0.0280
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,06_scale;0.9575;0.8958;0.9250;0.0320
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,07_scale;0.9597;0.8798;0.9174;0.0399
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,08_scale;0.9620;0.8630;0.9091;0.0435
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,09_scale;0.9644;0.8472;0.9013;0.0459
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,1_scale;0.9657;0.8325;0.8934;0.0524
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,2_scale;0.9732;0.7077;0.8181;0.1030
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,3_scale;0.9772;0.6002;0.7417;0.1457
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,4_scale;0.9784;0.5033;0.6619;0.1919
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,5_scale;0.9796;0.4133;0.5776;0.2332
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,6_scale;0.9804;0.3316;0.4915;0.2783
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,7_scale;0.9816;0.2515;0.3964;0.3307
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,8_scale;0.9818;0.1714;0.2886;0.3629
Shareholder_VAE_1756_5270_8_OCSVM_RBF_0,9_scale;0.9808;0.0840;0.1535;0.3789
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,0001_scale;0.5893;0.9956;0.7366;0.0041
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,0005_scale;0.5892;0.9956;0.7364;0.0042
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,001_scale;0.5889;0.9956;0.7363;0.0041
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,005_scale;0.8919;0.9840;0.9353;0.0058
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,01_scale;0.9318;0.9714;0.9511;0.0093
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,02_scale;0.9498;0.9537;0.9518;0.0132
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,03_scale;0.9575;0.9386;0.9480;0.0180
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,04_scale;0.9628;0.9202;0.9410;0.0226
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,05_scale;0.9667;0.9027;0.9335;0.0283
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,06_scale;0.9692;0.8851;0.9253;0.0324
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,07_scale;0.9710;0.8667;0.9159;0.0451
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,08_scale;0.9727;0.8494;0.9068;0.0429
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,09_scale;0.9735;0.8336;0.8981;0.0474
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,1_scale;0.9744;0.8190;0.8899;0.0516
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,2_scale;0.9788;0.6925;0.8110;0.1041
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,3_scale;0.9809;0.5888;0.7357;0.1442
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,4_scale;0.9817;0.4882;0.6517;0.1935
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,5_scale;0.9833;0.3922;0.5602;0.2359
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,6_scale;0.9833;0.3065;0.4665;0.2798
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,7_scale;0.9825;0.2272;0.3681;0.3212
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,8_scale;0.9813;0.1513;0.2616;0.3514
Shareholder_VAE_1756_5270_9_OCSVM_RBF_0,9_scale;0.9820;0.0750;0.1391;0.3797
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,0001_scale;0.5976;0.9979;0.7464;0.0038
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,0005_scale;0.5974;0.9980;0.7462;0.0035
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,001_scale;0.5975;0.9980;0.7463;0.0034
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,005_scale;0.9108;0.9844;0.9460;0.0058
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,01_scale;0.9375;0.9737;0.9552;0.0080
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,02_scale;0.9529;0.9561;0.9545;0.0130
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,03_scale;0.9622;0.9353;0.9485;0.0176
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,04_scale;0.9664;0.9181;0.9416;0.0230
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,05_scale;0.9691;0.9010;0.9338;0.0275
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,06_scale;0.9708;0.8850;0.9258;0.0318
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,07_scale;0.9720;0.8704;0.9184;0.0424
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,08_scale;0.9731;0.8555;0.9104;0.0434
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,09_scale;0.9743;0.8413;0.9029;0.0469
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,1_scale;0.9752;0.8238;0.8931;0.0507
Shareholder_VAE_1756_5270_10_OCSVM_RBF_0,2_scale;0.9799;0.6973;0.8148;0.1054
