Parameters;Precisao;Revocacao;F1-Score;Tempo
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9901;0.9297;0.9590;0.6393
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9899;0.9353;0.9618;0.7980
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9899;0.9353;0.9618;0.8230
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9898;0.9353;0.9618;0.8645
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9898;0.9355;0.9619;0.8765
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9902;0.9327;0.9606;0.9191
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9906;0.9293;0.9589;0.9805
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9909;0.9235;0.9560;1.1376
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9920;0.9150;0.9519;1.3629
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9930;0.9058;0.9474;1.4898
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9957;0.8982;0.9445;1.6450
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9967;0.8898;0.9402;1.7952
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9971;0.8822;0.9362;1.9585
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9972;0.8735;0.9313;2.1364
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9978;0.7780;0.8743;3.7819
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9985;0.6650;0.7983;5.4052
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9985;0.5517;0.7108;7.1128
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9989;0.4228;0.5941;8.5695
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9990;0.3207;0.4856;9.9941
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9993;0.2077;0.3440;11.4541
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;1.0000;0.1077;0.1945;12.8550
Tobacco_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0395;0.0760;14.2337
