Parameters;Precisao;Revocacao;F1-Score;Tempo
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,0001_scale;0.8157;0.9974;0.8909;0.0049
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,0005_scale;0.8130;0.9974;0.8888;0.0042
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,001_scale;0.8130;0.9974;0.8888;0.0043
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,005_scale;0.8853;0.9914;0.9300;0.0077
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,01_scale;0.9155;0.9822;0.9429;0.0106
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,02_scale;0.9687;0.9649;0.9664;0.0168
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,03_scale;0.9815;0.9501;0.9654;0.0228
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,04_scale;0.9863;0.9341;0.9594;0.0292
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,05_scale;0.9879;0.9195;0.9524;0.0344
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,06_scale;0.9895;0.9011;0.9432;0.0444
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,07_scale;0.9905;0.8905;0.9377;0.0473
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,08_scale;0.9912;0.8778;0.9309;0.0534
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,09_scale;0.9916;0.8669;0.9249;0.0594
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,1_scale;0.9921;0.8555;0.9187;0.0742
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,2_scale;0.9954;0.7495;0.8550;0.1278
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,3_scale;0.9960;0.6426;0.7811;0.1895
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,4_scale;0.9967;0.5466;0.7058;0.2450
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,5_scale;0.9970;0.4507;0.6207;0.2966
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,6_scale;0.9971;0.3633;0.5324;0.3679
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,7_scale;0.9971;0.2704;0.4252;0.4211
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,8_scale;0.9975;0.1784;0.3026;0.4557
Inflation_VAE_2000_6000_9_OCSVM_RBF_0,9_scale;0.9979;0.0858;0.1578;0.4869
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,0001_scale;0.8563;0.9858;0.9122;0.0050
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,0005_scale;0.8563;0.9884;0.9136;0.0046
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,001_scale;0.8565;0.9925;0.9158;0.0050
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,005_scale;0.9393;0.9890;0.9633;0.0072
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,01_scale;0.9680;0.9813;0.9745;0.0108
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,02_scale;0.9806;0.9662;0.9733;0.0167
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,03_scale;0.9863;0.9486;0.9671;0.0231
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,04_scale;0.9886;0.9312;0.9590;0.0289
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,05_scale;0.9899;0.9160;0.9515;0.0354
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,06_scale;0.9910;0.9036;0.9453;0.0454
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,07_scale;0.9916;0.8911;0.9386;0.0495
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,08_scale;0.9925;0.8778;0.9316;0.0532
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,09_scale;0.9930;0.8662;0.9252;0.0610
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,1_scale;0.9934;0.8553;0.9191;0.0701
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,2_scale;0.9960;0.7461;0.8530;0.1279
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,3_scale;0.9968;0.6402;0.7795;0.1914
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,4_scale;0.9969;0.5411;0.7014;0.2468
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,5_scale;0.9974;0.4493;0.6195;0.3007
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,6_scale;0.9978;0.3532;0.5215;0.3657
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,7_scale;0.9981;0.2662;0.4202;0.4121
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,8_scale;0.9981;0.1823;0.3082;0.4590
Inflation_VAE_2000_6000_10_OCSVM_RBF_0,9_scale;0.9981;0.0894;0.1640;0.4874
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,0001_scale;0.6408;0.9976;0.7779;0.0049
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,0005_scale;0.6387;0.9977;0.7766;0.0047
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,001_scale;0.6389;0.9977;0.7767;0.0046
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,005_scale;0.8589;0.9931;0.9174;0.0076
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,01_scale;0.8992;0.9881;0.9400;0.0105
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,02_scale;0.9613;0.9747;0.9677;0.0171
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,03_scale;0.9797;0.9618;0.9706;0.0233
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,04_scale;0.9865;0.9502;0.9680;0.0290
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,05_scale;0.9890;0.9383;0.9630;0.0344
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,06_scale;0.9909;0.9261;0.9574;0.0456
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,07_scale;0.9919;0.9148;0.9518;0.0495
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,08_scale;0.9925;0.9031;0.9456;0.0531
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,09_scale;0.9932;0.8917;0.9396;0.0591
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,1_scale;0.9936;0.8811;0.9339;0.0682
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,2_scale;0.9960;0.7805;0.8751;0.1294
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,3_scale;0.9971;0.6787;0.8075;0.1890
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,4_scale;0.9976;0.5766;0.7307;0.2439
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,5_scale;0.9979;0.4771;0.6454;0.3004
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,6_scale;0.9981;0.3851;0.5555;0.3721
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,7_scale;0.9982;0.2853;0.4436;0.4152
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,8_scale;0.9987;0.1919;0.3220;0.4547
Inflation_VAE_2000_6000_6_OCSVM_RBF_0,9_scale;0.9992;0.0926;0.1696;0.4904
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,0001_scale;0.8045;0.9969;0.8885;0.0045
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,0005_scale;0.8051;0.9970;0.8887;0.0046
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,001_scale;0.8049;0.9970;0.8886;0.0050
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,005_scale;0.9235;0.9926;0.9564;0.0074
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,01_scale;0.9559;0.9868;0.9708;0.0103
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,02_scale;0.9807;0.9719;0.9763;0.0183
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,03_scale;0.9856;0.9571;0.9711;0.0233
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,04_scale;0.9894;0.9417;0.9650;0.0288
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,05_scale;0.9916;0.9280;0.9587;0.0346
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,06_scale;0.9928;0.9123;0.9509;0.0454
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,07_scale;0.9936;0.9012;0.9451;0.0489
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,08_scale;0.9939;0.8887;0.9383;0.0533
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,09_scale;0.9942;0.8781;0.9325;0.0604
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,1_scale;0.9948;0.8666;0.9263;0.0708
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,2_scale;0.9965;0.7586;0.8614;0.1280
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,3_scale;0.9972;0.6555;0.7910;0.1906
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,4_scale;0.9975;0.5537;0.7121;0.2455
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,5_scale;0.9977;0.4613;0.6308;0.3002
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,6_scale;0.9979;0.3712;0.5410;0.3703
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,7_scale;0.9978;0.2798;0.4368;0.4163
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,8_scale;0.9979;0.1880;0.3163;0.4609
Inflation_VAE_2000_6000_7_OCSVM_RBF_0,9_scale;0.9984;0.0931;0.1702;0.4977
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,0001_scale;0.7526;0.9965;0.8549;0.0048
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,0005_scale;0.7523;0.9965;0.8546;0.0051
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,001_scale;0.7521;0.9965;0.8545;0.0049
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,005_scale;0.8703;0.9916;0.9249;0.0075
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,01_scale;0.9294;0.9854;0.9561;0.0104
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,02_scale;0.9725;0.9718;0.9721;0.0177
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,03_scale;0.9831;0.9580;0.9704;0.0226
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,04_scale;0.9867;0.9454;0.9656;0.0285
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,05_scale;0.9903;0.9312;0.9598;0.0353
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,06_scale;0.9919;0.9154;0.9521;0.0445
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,07_scale;0.9929;0.9022;0.9454;0.0479
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,08_scale;0.9934;0.8907;0.9392;0.0527
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,09_scale;0.9940;0.8761;0.9313;0.0597
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,1_scale;0.9943;0.8635;0.9242;0.0729
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,2_scale;0.9960;0.7624;0.8636;0.1264
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,3_scale;0.9970;0.6600;0.7941;0.1925
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,4_scale;0.9974;0.5599;0.7171;0.2440
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,5_scale;0.9977;0.4640;0.6334;0.3006
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,6_scale;0.9979;0.3728;0.5427;0.3610
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,7_scale;0.9986;0.2799;0.4372;0.4131
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,8_scale;0.9988;0.1891;0.3180;0.4521
Inflation_VAE_2000_6000_8_OCSVM_RBF_0,9_scale;0.9992;0.0916;0.1678;0.4880
Inflation_VAE_2000_6000_3_OCSVM_RBF_0,0001_scale;0.5938;0.9946;0.7372;0.0054
Inflation_VAE_2000_6000_3_OCSVM_RBF_0,0005_scale;0.5941;0.9957;0.7375;0.0052
Inflation_VAE_2000_6000_3_OCSVM_RBF_0,001_scale;0.5945;0.9957;0.7378;0.0053
Inflation_VAE_2000_6000_3_OCSVM_RBF_0,005_scale;0.7312;0.9927;0.8363;0.0075
Inflation_VAE_2000_6000_3_OCSVM_RBF_0,01_scale;0.8459;0.9864;0.9100;0.0108
