Parameters;Precisao;Revocacao;F1-Score;Tempo
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9764;0.9125;0.9434;0.7326
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9757;0.9185;0.9462;0.9227
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9757;0.9187;0.9464;0.9299
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9756;0.9190;0.9465;0.9826
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9756;0.9187;0.9463;0.9939
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9758;0.9160;0.9450;1.0765
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9764;0.9133;0.9437;1.1636
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9770;0.9052;0.9398;1.2803
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9777;0.8992;0.9369;1.4137
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9786;0.8920;0.9333;1.5703
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9795;0.8822;0.9284;1.7439
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9807;0.8768;0.9258;1.9601
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9816;0.8688;0.9217;2.1491
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9826;0.8610;0.9178;2.3173
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9906;0.7752;0.8698;3.9333
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9927;0.6810;0.8078;5.5056
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9939;0.5785;0.7313;7.0858
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9960;0.4820;0.6496;8.6873
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9970;0.3932;0.5640;10.1522
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9981;0.2968;0.4575;11.7511
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9988;0.2042;0.3391;13.0492
Musical_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9985;0.0980;0.1785;14.4670
