Parameters;Precisao;Revocacao;F1-Score;Tempo
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9866;0.8000;0.8836;0.6381
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9863;0.8165;0.8934;0.8240
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9864;0.8170;0.8938;0.8413
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9864;0.8165;0.8935;0.8709
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9864;0.8165;0.8934;0.8906
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9877;0.8090;0.8895;0.9658
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9888;0.8027;0.8861;1.0408
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9893;0.7887;0.8777;1.1379
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9906;0.7670;0.8646;1.2835
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9914;0.7498;0.8538;1.4856
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9924;0.7315;0.8422;1.6132
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9948;0.7157;0.8325;1.7878
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9961;0.6990;0.8215;1.9895
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9970;0.6793;0.8080;2.0926
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9987;0.4900;0.6575;3.7936
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9992;0.3875;0.5585;5.4297
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9993;0.3048;0.4670;7.0216
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9996;0.2345;0.3799;8.5345
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9994;0.1695;0.2899;10.0776
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9992;0.1227;0.2187;11.5005
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9997;0.0820;0.1516;12.9845
Boxing_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0452;0.0866;14.3559
