Parameters;Precisao;Revocacao;F1-Score;Tempo
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9781;0.9447;0.9612;0.6281
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9776;0.9465;0.9618;0.7818
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9775;0.9470;0.9620;0.8101
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9775;0.9467;0.9619;0.8242
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9775;0.9467;0.9619;0.8400
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9789;0.9445;0.9614;0.8956
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9823;0.9390;0.9601;0.9896
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9858;0.9327;0.9585;1.1099
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9873;0.9260;0.9557;1.2496
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9886;0.9147;0.9502;1.4309
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9900;0.9028;0.9444;1.6144
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9907;0.8888;0.9370;1.8197
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9912;0.8795;0.9320;2.0263
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9921;0.8725;0.9285;2.1338
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9983;0.7835;0.8780;3.7899
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9990;0.6837;0.8119;5.4799
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9993;0.5770;0.7316;7.0757
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9993;0.4815;0.6499;8.6205
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9993;0.3728;0.5430;10.1800
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9994;0.2833;0.4414;11.6093
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9994;0.1978;0.3301;13.0922
Coal_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;0.9997;0.0948;0.1731;14.4467
