Parameters;Precisao;Revocacao;F1-Score;Tempo
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,0001_scale;0.9771;0.9155;0.9453;0.7133
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,0005_scale;0.9767;0.9245;0.9499;0.9621
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,001_scale;0.9767;0.9245;0.9499;1.0234
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,005_scale;0.9767;0.9250;0.9501;1.1096
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,01_scale;0.9767;0.9253;0.9503;1.1243
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,02_scale;0.9775;0.9247;0.9504;1.1545
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,03_scale;0.9801;0.9223;0.9503;1.1906
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,04_scale;0.9837;0.9150;0.9481;1.2708
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,05_scale;0.9857;0.9045;0.9434;1.4956
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,06_scale;0.9879;0.8948;0.9390;1.6463
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,07_scale;0.9896;0.8850;0.9344;1.8006
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,08_scale;0.9911;0.8738;0.9287;1.9648
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,09_scale;0.9929;0.8632;0.9235;2.0889
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,1_scale;0.9937;0.8520;0.9174;2.2685
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,2_scale;0.9976;0.7670;0.8672;3.8502
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,3_scale;0.9984;0.6510;0.7881;5.4864
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,4_scale;0.9988;0.5620;0.7193;7.1953
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,5_scale;0.9991;0.4795;0.6480;8.6694
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,6_scale;0.9993;0.3805;0.5511;10.1201
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,7_scale;0.9996;0.2848;0.4433;11.5253
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,8_scale;0.9997;0.1810;0.3065;12.9998
Architecture_DistilBERTML_2000_6000_OCSVM_RBF_0,9_scale;1.0000;0.0970;0.1768;14.3185
